,index,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
0,615,DAXYYDDY7,05/03/2016 12:00:00 AM,MAPO RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000699,3611 S 6TH ST,LOS ANGELES,FA0038474,CA,90020,OW0021290,"LEE, KYOUNG SUN",RESTAURANT (31-60) SEATS HIGH RISK,1635,MAPO RESTAURANT,ACTIVE,PR0041247,"['Korean', 'Comfort Food', 'Soup']",False,34.0636387467384,-118.300722241402,$$,4.0,258,EQ4Slz2LL8WdcbDT1ng1zQ
1,616,DAFJQNJ2T,05/03/2016 12:00:00 AM,FAT SAL'S,90,A,1,ROUTINE INSPECTION,EE0000911,972 GAYLEY AVE,LOS ANGELES,FA0022718,CA,90024,OW0035574,"THE GAYLEY GROUP, LP",RESTAURANT (0-30) SEATS HIGH RISK,1632,FAT SAL'S,ACTIVE,PR0047310,"['Delis', 'American (New)', 'Burgers']",False,34.0625164548532,-118.448010678225,$$,4.0,1064,txH67ORSC9m_3F_ZVqoXwg
2,617,DAWL55WKF,05/03/2016 12:00:00 AM,ZWEET CAFE,95,A,1,ROUTINE INSPECTION,EE0000746,4682 EAGLE ROCK BLVD,LOS ANGELES,FA0177854,CA,90041,OW0183748,ZWEET CAFE INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ZWEET CAFE,ACTIVE,PR0170925,"['Coffee & Tea', 'Cafes', 'Breakfast & Brunch']",False,34.12974,-118.21645,$,4.5,355,9yB5H8MwuQ3MBMlq5EOoFw
3,619,DAKWTS904,05/03/2016 12:00:00 AM,GUS'S DRIVE-IN,93,A,1,ROUTINE INSPECTION,EE0000723,1657 W 3RD ST,LOS ANGELES,FA0027218,CA,90017,OW0020507,LA VANTZAS,RESTAURANT (31-60) SEATS HIGH RISK,1635,GUS'S DRIVE-IN,ACTIVE,PR0046346,"['American (Traditional)', 'Mediterranean', 'Greek']",False,34.06081,-118.26734,$,3.5,325,J5VIIA_KdB33zQR8vgo5MA
4,620,DA6AVFSGX,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND C,INACTIVE,PR0151554,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
5,620,DA6AVFSGX,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND C,INACTIVE,PR0151554,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
6,622,DAZUNVIFH,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND B LACC,INACTIVE,PR0144173,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
7,622,DAZUNVIFH,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND B LACC,INACTIVE,PR0144173,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
8,658,DAM6Q0IQT,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,LA CONVENTION CENTER TRADEWINDS CAFE,ACTIVE,PR0144171,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
9,658,DAM6Q0IQT,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,LA CONVENTION CENTER TRADEWINDS CAFE,ACTIVE,PR0144171,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
10,662,DA5FIY0TX,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 6,ACTIVE,PR0144172,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
11,662,DA5FIY0TX,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 6,ACTIVE,PR0144172,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
12,667,DA2ZVKE7G,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,100,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND D - COMMISSARY FOR MSU,ACTIVE,PR0151551,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
13,667,DA2ZVKE7G,05/03/2016 12:00:00 AM,LA CONVENTION CENTER,100,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND D - COMMISSARY FOR MSU,ACTIVE,PR0151551,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
14,836,DALGSLZLN,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,96,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 1,ACTIVE,PR0151553,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
15,836,DALGSLZLN,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,96,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 1,ACTIVE,PR0151553,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
16,837,DAPTA9NAY,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,96,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 5 LACC,ACTIVE,PR0144169,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
17,837,DAPTA9NAY,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,96,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 5 LACC,ACTIVE,PR0144169,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
18,838,DAX3KITZA,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA CONVENTION CENTER COMPASS CAFE,ACTIVE,PR0151559,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
19,838,DAX3KITZA,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA CONVENTION CENTER COMPASS CAFE,ACTIVE,PR0151559,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
20,839,DAGTSFCIK,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA CONVENTION CENTER GALAXY RESTAURANT - LACC,ACTIVE,PR0143275,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
21,839,DAGTSFCIK,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA CONVENTION CENTER GALAXY RESTAURANT - LACC,ACTIVE,PR0143275,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
22,840,DAEMRNPEC,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 3,ACTIVE,PR0151549,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
23,840,DAEMRNPEC,04/28/2016 12:00:00 AM,LA CONVENTION CENTER,97,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA CONVENTION CENTER STAND 3,ACTIVE,PR0151549,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
24,940,DAJXXL3FP,04/27/2016 12:00:00 AM,LA CONVENTION CENTER,92,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA CONVENTION CENTER MAIN KITCHEN - LACC,ACTIVE,PR0143277,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
25,940,DAJXXL3FP,04/27/2016 12:00:00 AM,LA CONVENTION CENTER,92,A,1,ROUTINE INSPECTION,EE0000633,1201 S FIGUEROA ST,LOS ANGELES,FA0156500,CA,90015,OW0121804,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA CONVENTION CENTER MAIN KITCHEN - LACC,ACTIVE,PR0143277,"['Venues & Event Spaces', 'Party & Event Planning']",False,34.040329,-118.269562,blank,3.5,334,wFxDli2tlPCRbPU42S-o1g
26,621,DAGCD8ZJW,05/03/2016 12:00:00 AM,NAMSAN RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000699,3613 W 6TH ST # #B,LOS ANGELES,FA0041140,CA,90020,OW0025586,NAMSAN INVESTMENT GROUP CORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,NAMSAN RESTAURANT,INACTIVE,PR0043204,['Korean'],False,34.0637476225821,-118.300882511115,$$,3.0,152,eGQbImzV0mTyBL8z74Qxgg
27,623,DA85QXLRK,05/03/2016 12:00:00 AM,VERNETTI,91,A,1,ROUTINE INSPECTION,EE0000828,225 1/2 N LARCHMONT BLVD,LOS ANGELES,FA0172354,CA,90004,OW0179384,GIRASOLE INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,VERNETTI,ACTIVE,PR0164899,"['Italian', 'Breakfast & Brunch']",False,34.07534,-118.32399,$$,4.0,248,TNkfaiMFw1e6dKWxTtGJHw
28,624,DA00ID4BX,05/03/2016 12:00:00 AM,NEW YORK BAGEL CO,90,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000727,11640 SAN VICENTE BLVD STE #111,LOS ANGELES,FA0042387,CA,90049,OW0035209,"TEDRA, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,NEW YORK BAGEL CO,ACTIVE,PR0002766,"['Bagels', 'Breakfast & Brunch']",False,34.0535125732422,-118.463150024414,$$,4.0,195,ckdA2ZfBEttCiz9hGXpUwg
29,1223,DAQRTFCTM,04/21/2016 12:00:00 AM,NEW YORK BAGEL CO,81,B,1,ROUTINE INSPECTION,EE0000727,11640 SAN VICENTE BLVD STE #111,LOS ANGELES,FA0042387,CA,90049,OW0035209,"TEDRA, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,NEW YORK BAGEL CO,ACTIVE,PR0002766,"['Bagels', 'Breakfast & Brunch']",False,34.0535125732422,-118.463150024414,$$,4.0,195,ckdA2ZfBEttCiz9hGXpUwg
30,625,DAT9E8LQL,05/03/2016 12:00:00 AM,THANK U PHO,92,A,1,ROUTINE INSPECTION,EE0000854,3522 W 8TH ST #B,LOS ANGELES,FA0166492,CA,90005,OW0129633,JUNG WOON KIM,RESTAURANT (31-60) SEATS HIGH RISK,1635,THANK U PHO,ACTIVE,PR0156804,['Vietnamese'],False,34.0572728932769,-118.307640589179,$,4.0,496,bntaaduchQQiBI7Dt12Pgw
31,626,DAIQGXRJK,05/03/2016 12:00:00 AM,CANDILEJAS CAFE,94,A,1,ROUTINE INSPECTION,EE0000740,3425 E 1ST ST STE 104B,LOS ANGELES,FA0007274,CA,90033,OW0006532,"CASTRO, GREGORIAN",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CANDILEJAS CAFE,ACTIVE,PR0028761,['Cafes'],False,34.03731,-118.1937,blank,5.0,1,5xRuzE42IHAwVTV2IfbesA
32,627,DACP04OIN,05/03/2016 12:00:00 AM,WABA GRILL,96,A,1,ROUTINE INSPECTION,EE0000854,650 S WESTERN AVE,LOS ANGELES,FA0222760,CA,90005,OW0227554,SM CHO INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,WABA GRILL,ACTIVE,PR0177797,"['Fast Food', 'Asian Fusion']",False,34.0610609413602,-118.308965116452,$,3.5,39,OfmoWiPU-pa7bJNlhHU0VQ
33,628,DATM7KRBC,05/03/2016 12:00:00 AM,YUM YUM DONUTS #1,90,A,1,ROUTINE INSPECTION,EE0000923,2633 N FIGUEROA ST,LOS ANGELES,FA0055812,CA,90065,OW0040037,YUM YUM DONUT SHOPS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YUM YUM DONUTS #1,ACTIVE,PR0036355,['Donuts'],False,34.0845412015915,-118.221597746015,$,2.5,15,aiz0w6UKsoOfWiZT4a-qGQ
34,629,DAWLYL9BJ,05/03/2016 12:00:00 AM,ALTA CALIFORNIA FONDA,91,A,1,ROUTINE INSPECTION,EE0000871,5303 W PICO BLVD,LOS ANGELES,FA0156839,CA,90019,OW0122074,REYNALDO ESQUIVEL,RESTAURANT (31-60) SEATS HIGH RISK,1635,ALTA CALIFORNIA FONDA,ACTIVE,PR0144509,['Mexican'],True,34.04859,-118.35385,$$,4.0,184,WpCJnpDvZv3-AIRe89GhOA
35,630,DAIZNP6IN,05/03/2016 12:00:00 AM,DELLA TERRA,94,A,1,ROUTINE INSPECTION,EE0000726,7675 BEVERLY BLVD,LOS ANGELES,FA0018641,CA,90036,OW0021558,LEOPARDO INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,DELLA TERRA,ACTIVE,PR0024201,"['Italian', 'Wine Bars', 'Pizza']",False,34.0762749,-118.3571066,$$,4.0,524,YTTCdnu8457jbdEbm_PIig
36,631,DATF1IRGS,05/03/2016 12:00:00 AM,MIZU ZIZ SHABU SHABU,96,A,1,ROUTINE INSPECTION,EE0000684,2000 SAWTELLE BLVD,LOS ANGELES,FA0025261,CA,90025,OW0024668,MIZU RESTAURANT ENTERPRISE,RESTAURANT (0-30) SEATS HIGH RISK,1632,MIZU ZIZ SHABU SHABU,ACTIVE,PR0002447,"['Japanese', 'Hot Pot']",False,34.0409879964362,-118.443474060822,$$$,3.5,541,KyppDi1Hdg2G1F_No30Bpw
37,632,DADXYMOYR,05/03/2016 12:00:00 AM,SENORITA ABBY'S,96,A,1,ROUTINE INSPECTION,EE0000798,3751 S WESTERN AVE,LOS ANGELES,FA0222318,CA,90018,OW0227179,LILIAN ANAI TIBURCIO,RESTAURANT (0-30) SEATS HIGH RISK,1632,SENORITA ABBY'S,ACTIVE,PR0177319,['Seafood'],False,34.019306,-118.3090449,$,4.0,25,iGeC8aXn9z46rw0ZBBhhSg
38,633,DAHP5YF93,05/03/2016 12:00:00 AM,VEGAN HOUSE ON SUNSET,95,A,1,ROUTINE INSPECTION,EE0000923,2701 W SUNSET BLVD,LOS ANGELES,FA0222578,CA,90026,OW0227411,Y3K RESTAURANT GROUP,RESTAURANT (31-60) SEATS HIGH RISK,1635,VEGAN HOUSE ON SUNSET,INACTIVE,PR0177602,['Vegan'],True,34.08103,-118.27039,$,4.0,302,Vwzp8IVEdP3eif8tgRDxKA
39,634,DACSEZYAD,05/03/2016 12:00:00 AM,TOFU-YA,92,A,1,ROUTINE INSPECTION,EE0000684,2021 SAWTELLE BLVD,LOS ANGELES,FA0072661,CA,90025,OW0012078,"FOFU-YA, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,TOFU-YA,INACTIVE,PR0026415,['Korean'],False,34.04016,-118.44338,$$,3.5,1030,cJQfLysSaYhvv3yueXdqGQ
40,635,DA0GD0CNU,05/03/2016 12:00:00 AM,LEELA THAI RESTAURANT,96,A,1,ROUTINE INSPECTION,EE0000904,1737 SILVER LAKE BLVD,LOS ANGELES,FA0179688,CA,90026,OW0185184,ONGART KUSOLPAISIT,RESTAURANT (31-60) SEATS HIGH RISK,1635,LEELA THAI RESTAURANT,ACTIVE,PR0173336,['Thai'],False,34.09026,-118.26783,$,3.5,331,gduRuH9PD1Uo8He45Z8bAA
41,636,DATKDRE1L,05/03/2016 12:00:00 AM,GOLDEN DRAGON,86,B,1,ROUTINE INSPECTION,EE0000740,960 N BROADWAY,LOS ANGELES,FA0062810,CA,90012,OW0039158,"WONG, KIM TOON PRES",RESTAURANT (151 + ) SEATS HIGH RISK,1641,GOLDEN DRAGON,ACTIVE,PR0031768,"['Dim Sum', 'Seafood', 'Cantonese']",False,34.0655097961426,-118.236274719238,$$,3.5,616,BRmZGc_0QFZKy_8287c7zA
42,638,DAKAEB4DX,05/03/2016 12:00:00 AM,NORTHGATE MARKET #41,91,A,1,ROUTINE INSPECTION,EE0000733,4700 INGLEWOOD BLVD,LOS ANGELES,FA0138230,CA,90230,OW0026268,NORTHGATE GONZALEZ LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,NORTHGATE MARKET #41 -  LA COCINA,ACTIVE,PR0122500,"['Grocery', 'Mexican']",False,33.9931028,-118.41498,$,4.0,104,hIRdV753wZnzTOJg5aIlBQ
43,639,DAVBDYG32,05/03/2016 12:00:00 AM,ROBEKS JUICE,93,A,1,ROUTINE INSPECTION,EE0000733,8905 S SEPULVEDA BLVD,LOS ANGELES,FA0045961,CA,90045,OW0015603,HIS GLORY CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ROBEKS JUICE,INACTIVE,PR0047133,['Juice Bars & Smoothies'],False,33.95566,-118.3963549,$,4.0,104,hFI59E3zMtD6tHRIok_IJw
44,640,DAZFYVGIB,05/03/2016 12:00:00 AM,YUP DDUK LA,83,B,1,ROUTINE INSPECTION,EE0000699,3603 W 6TH ST,LOS ANGELES,FA0178345,CA,90020,OW0184111,"ALMG INVESTMENTS, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,YUP DDUK LA,ACTIVE,PR0171485,['Korean'],False,34.064009,-118.3007013,$$,4.5,1156,DrToq9357afdpOyO5w0Y5w
45,641,DASQFQNWR,05/03/2016 12:00:00 AM,IN-N-OUT BURGER #119,93,A,1,ROUTINE INSPECTION,EE0000911,922 GAYLEY AVE,LOS ANGELES,FA0017989,CA,90024,OW0016998,"IN-N-OUT BURGERS, INC.",RESTAURANT (61-150) SEATS MODERATE RISK,1637,IN N OUT BURGER #119,ACTIVE,PR0029696,"['Fast Food', 'Burgers']",False,34.0631012326944,-118.448130237507,$,4.0,660,tIIof6-zqlgxImFNDEIj9g
46,643,DADOXBOBY,05/03/2016 12:00:00 AM,TACO BRAVO,97,A,1,ROUTINE INSPECTION,EE0000721,1400 W PICO BLVD,LOS ANGELES,FA0050284,CA,90015,OW0026999,"OSORIO, SAUL",RESTAURANT (0-30) SEATS HIGH RISK,1632,TACO BRAVO,ACTIVE,PR0041772,['Mexican'],False,34.0431480407715,-118.274345397949,$,4.5,23,vaKz8-v2qPByFOoRAOuM_Q
47,644,DAABY9HUD,05/03/2016 12:00:00 AM,HAKATA RAMEN SHIN-SEN-GUMI,99,A,1,ROUTINE INSPECTION,EE0000684,1601 SAWTELLE BLVD #101,LOS ANGELES,FA0138566,CA,90025,OW0101908,"MITSUYASU, SHIGETA",RESTAURANT (31-60) SEATS HIGH RISK,1635,HAKATA RAMEN SHIN-SEN-GUMI,ACTIVE,PR0122902,"['Ramen', 'Tapas/Small Plates']",False,34.04683,-118.44912,$,4.0,967,umwJ_sHGuSU2p-CK3rQ8uA
48,645,DAKH2OHWG,05/03/2016 12:00:00 AM,VIM RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000857,5132 HOLLYWOOD BLVD,LOS ANGELES,FA0039883,CA,90027,OW0026188,"NOOCHLA, SUPAWADEE",RESTAURANT (61-150) SEATS HIGH RISK,1638,VIM RESTAURANT,ACTIVE,PR0015321,"['Thai', 'Chinese']",False,34.101642,-118.301684,$$,3.5,149,21TIwq-BTC8O1BRx4CESew
49,646,DAT428OXJ,05/03/2016 12:00:00 AM,EL POLLO LOCO #3785,98,A,1,ROUTINE INSPECTION,EE0000923,6009 N FIGUEROA ST,LOS ANGELES,FA0177221,CA,90042,OW0039093,WKS RESTAURANT CORP,RESTAURANT (61-150) SEATS HIGH RISK,1638,EL POLLO LOCO #3785,ACTIVE,PR0170185,"['Fast Food', 'Mexican']",False,34.11151,-118.18969,$,2.5,51,7iWMwVrZAs9YPCcr2LqjHg
50,649,DA6XYEBKU,05/03/2016 12:00:00 AM,YOGURTLAND,97,A,1,ROUTINE INSPECTION,EE0000162,5045 EAGLE  ROCK BLVD,LOS ANGELES,FA0167116,CA,90041,OW0099676,"SO CAL FROZEN TREATS, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,YOGURTLAND,ACTIVE,PR0157463,['Ice Cream & Frozen Yogurt'],False,34.13842,-118.21471,$,3.0,48,62_wNXeK8y3dMIhSJ2gXrg
51,650,DADHJPRBF,05/03/2016 12:00:00 AM,CASITAS DEL CAMPO,94,A,1,ROUTINE INSPECTION,EE0000904,1920 HYPERION AVE,LOS ANGELES,FA0013765,CA,90027,OW0009631,"DEL CAMPO, NINA",RESTAURANT (151 + ) SEATS HIGH RISK,1641,CASITAS DEL CAMPO,ACTIVE,PR0036787,"['Mexican', 'Seafood', 'Bars']",False,34.09745,-118.27499,$$,3.5,541,RdLz9GVW48pu2XmhrMsLUg
52,651,DAAJ0ZPSY,05/03/2016 12:00:00 AM,LA AZTECA,96,A,1,ROUTINE INSPECTION,EE0000697,4203 CHEVY CHASE DR,LOS ANGELES,FA0020481,CA,90039,OW0029575,"RAMIREZ, MARIA DE JESUS",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA AZTECA,ACTIVE,PR0005811,['Mexican'],False,34.1335549,-118.2659517,$,4.0,51,x7k1MbMu6akN0oZK1MUvTw
53,652,DAK9PGCQ2,05/03/2016 12:00:00 AM,LITTLE CAESAR'S #5737,95,A,1,ROUTINE INSPECTION,EE0000946,100 S VERMONT AVE,LOS ANGELES,FA0022225,CA,90004,OW0021931,"LITTLE CAESAR, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LITTLE CAESAR'S #5737,ACTIVE,PR0041313,"['Pizza', 'Fast Food']",False,34.072711,-118.291277,$,2.5,43,g5rkEnfiINqv4wf2idXM4w
54,653,DA7QQLCKP,05/03/2016 12:00:00 AM,SBARRO,93,A,1,ROUTINE INSPECTION,EE0001058,201 N LOS ANGELES ST STE 22-A,LOS ANGELES,FA0032189,CA,90012,OW0034852,TAJ MANAGEMENT INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SBARRO,ACTIVE,PR0037161,"['Italian', 'Pizza']",False,34.0524637,-118.2418311,$,2.0,15,VFiAeP9nv2CdWOOTlp2_oA
55,654,DATTHRAK6,05/03/2016 12:00:00 AM,SPITZ,91,A,1,ROUTINE INSPECTION,EE0000846,1725 N HILLHURST AVE,LOS ANGELES,FA0070794,CA,90027,OW0029382,RADWICK ENTERPRISES LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPITZ,ACTIVE,PR0023232,"['Bars', 'Sandwiches', 'Mediterranean']",False,34.102568,-118.287531,$$,4.0,682,RgLppz8IyYLM6eQZklOv9w
