,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
10,DAGDFYOF6,08/21/2017 12:00:00 AM,BIRDIES,86,B,1,ROUTINE INSPECTION,EE0000721,314 W OLYMPIC BLVD,LOS ANGELES,FA0171790,CA,90015-1606,OW0178851,"MARBLES 314, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,BIRDIES,INACTIVE,PR0164245,"['Chicken Shop', 'Donuts', 'Coffee & Tea']",False,34.041836309712,-118.259046916196,$$,4.0,1290,eXZyAF5Xk1u-d9vnkeNPXg
11,DAABXEBCJ,08/21/2017 12:00:00 AM,HAMBURGER HABIT #2 WLA,97,A,1,ROUTINE INSPECTION,EE0000144,11223 NATIONAL BLVD,LOS ANGELES,FA0063162,CA,90025,OW0028383,"PEZESHKI,FARHAD",RESTAURANT (31-60) SEATS HIGH RISK,1635,HAMBURGER HABIT #2 WLA,ACTIVE,PR0022938,['Burgers'],False,34.0273034315832,-118.429574530444,$,3.0,452,Ocdamt8Rj1OwLz0jUXrvTw
12,DAHFP2SBA,08/21/2017 12:00:00 AM,MI COCINTA CHAPINA RESTAURANTE,90,A,1,ROUTINE INSPECTION,EE0000721,1325 W VENICE BLVD,LOS ANGELES,FA0061335,CA,90006,OW0100768,"GURRIDO, RODOLFO",RESTAURANT (0-30) SEATS HIGH RISK,1632,MI COCINTA CHAPINA RESTAURANTE,ACTIVE,PR0005244,"['Latin American', 'Seafood', 'Breakfast & Brunch']",False,34.04332,-118.28249,$$,5.0,7,Md3Pxb2R6xA4McL-L74gbA
13,DAVT5FDSZ,08/21/2017 12:00:00 AM,CHICO'S MEXICAN RESTAURANT,92,A,1,ROUTINE INSPECTION,EE0000923,100 N AVENUE 50,LOS ANGELES,FA0174388,CA,90042,OW0181070,CHICO'S NETWORK INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHICO'S MEXICAN RESTAURANT,ACTIVE,PR0167287,"['Mexican', 'Salad', 'Seafood']",False,34.1054623740804,-118.202531530688,$,4.0,182,C30WU44IAIqsL23rBCd9Mg
14,DALFPOXPZ,08/21/2017 12:00:00 AM,JAMBA JUICE #399,96,A,1,ROUTINE INSPECTION,EE0000924,11074 SANTA MONICA BLVD,LOS ANGELES,FA0241438,CA,90025,OW0208261,BREA JUICE COMPANY LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JAMBA JUICE #399,ACTIVE,PR0189550,['Juice Bars & Smoothies'],False,34.0477129,-118.4434554,$,3.0,101,9ljUskXbiDvF1KgwzSqvpQ
15,DALRHWLOC,08/21/2017 12:00:00 AM,PAMORE PIZZA,93,A,1,ROUTINE INSPECTION,EE0000176,3340 S LA CIENEGA BLVD,LOS ANGELES,FA0042941,CA,90016,OW0018649,K-E PIZZA INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PAMORE PIZZA,ACTIVE,PR0035736,"['Pizza', 'Chicken Wings']",True,34.0269199,-118.37158,$,3.5,84,1sfKfvQC5hdMkJ70kaVyEg
16,DAWSONPK8,08/21/2017 12:00:00 AM,PIZZA CREK,94,A,1,ROUTINE INSPECTION,EE0000059,8823 W PICO BLVD,LOS ANGELES,FA0245889,CA,90035,OW0240860,HUMA ENTERPRISES,RESTAURANT (0-30) SEATS HIGH RISK,1632,PIZZA CREK,ACTIVE,PR0194272,['Pizza'],False,34.0549430535072,-118.384770266712,$,4.5,19,yCQ3MAtRnraVCDzee6SlTw
17,DA6GF7AFS,08/21/2017 12:00:00 AM,THE ROOM SUSHI BAR,92,A,1,ROUTINE INSPECTION,EE0000059,8837 W PICO BLVD,LOS ANGELES,FA0222028,CA,90035,OW0226947,THE ROOM SUSHI BAR LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE ROOM SUSHI BAR,ACTIVE,PR0177019,"['Sushi Bars', 'Japanese', 'Soup']",False,34.05522,-118.38452,$$,4.0,297,Gja4Rs6zgy1XlUO_-0uGdQ
18,DAY0VQW0M,08/21/2017 12:00:00 AM,LA ZOO,91,A,1,ROUTINE INSPECTION,EE0000697,5333 ZOO DR,LOS ANGELES,FA0023360,CA,90027,OW0032279,SERVICE AMERICA CORP,RESTAURANT (61-150) SEATS MODERATE RISK,1637,REGGIES CAFE,ACTIVE,PR0021240,['Burgers'],False,34.1500449,-118.2835693,$$,3.0,16,5Uok2Hvnrkz0v9cdhFPtyg
19,DAY0VQW0M,08/21/2017 12:00:00 AM,LA ZOO,91,A,1,ROUTINE INSPECTION,EE0000697,5333 ZOO DR,LOS ANGELES,FA0023360,CA,90027,OW0032279,SERVICE AMERICA CORP,RESTAURANT (61-150) SEATS MODERATE RISK,1637,REGGIES CAFE,ACTIVE,PR0021240,['Mexican'],False,34.1498665039452,-118.283330486009,$$,2.5,8,as6-XlIXI9VBsu7PD9cAQg
20,DA431ASQP,08/21/2017 12:00:00 AM,LA ZOO,96,A,1,ROUTINE INSPECTION,EE0000697,5333 ZOO DR,LOS ANGELES,FA0023360,CA,90027,OW0032279,SERVICE AMERICA CORP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHURRO FACTORY,ACTIVE,PR0035265,['Burgers'],False,34.1500449,-118.2835693,$$,3.0,16,5Uok2Hvnrkz0v9cdhFPtyg
21,DA431ASQP,08/21/2017 12:00:00 AM,LA ZOO,96,A,1,ROUTINE INSPECTION,EE0000697,5333 ZOO DR,LOS ANGELES,FA0023360,CA,90027,OW0032279,SERVICE AMERICA CORP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHURRO FACTORY,ACTIVE,PR0035265,['Mexican'],False,34.1498665039452,-118.283330486009,$$,2.5,8,as6-XlIXI9VBsu7PD9cAQg
22,DAV2DJ3AO,08/21/2017 12:00:00 AM,LA ZOO,95,A,1,ROUTINE INSPECTION,EE0000697,5333 ZOO DR,LOS ANGELES,FA0023360,CA,90027,OW0032279,SERVICE AMERICA CORP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE PICO,ACTIVE,PR0031321,['Burgers'],False,34.1500449,-118.2835693,$$,3.0,16,5Uok2Hvnrkz0v9cdhFPtyg
23,DAV2DJ3AO,08/21/2017 12:00:00 AM,LA ZOO,95,A,1,ROUTINE INSPECTION,EE0000697,5333 ZOO DR,LOS ANGELES,FA0023360,CA,90027,OW0032279,SERVICE AMERICA CORP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE PICO,ACTIVE,PR0031321,['Mexican'],False,34.1498665039452,-118.283330486009,$$,2.5,8,as6-XlIXI9VBsu7PD9cAQg
24,DA3TFYE0Z,08/21/2017 12:00:00 AM,MCDONALD'S # 4989,85,B,1,ROUTINE INSPECTION,EE0000531,3454 WILSHIRE BLVD,LOS ANGELES,FA0039655,CA,90010,OW0023167,"MANGIONE, MICHEAL J",RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S,ACTIVE,PR0038454,"['Fast Food', 'Burgers', 'Coffee & Tea']",True,34.0617097691867,-118.299421477782,$,2.0,77,OMqODrussslZbol195pXLQ
25,DA8QSJP2Y,08/21/2017 12:00:00 AM,LAWRY'S CARVERY,77,C,1,ROUTINE INSPECTION,EE0000122,1011 S FIGUEROA ST,LOS ANGELES,FA0034545,CA,90015,OW0020917,LAWRY'S RESTAURANTS INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,LAWRY'S CARVERY,ACTIVE,PR0023763,"['Sandwiches', 'American (Traditional)']",False,34.0441677430205,-118.265034633416,$$,3.5,526,rm-sbtD9nkbjwkdOmkPPWg
26,DAAI4CLME,08/21/2017 12:00:00 AM,OSTERIA MAMMA,93,A,1,ROUTINE INSPECTION,EE0000828,5730 MELROSE AVE,LOS ANGELES,FA0043299,CA,90038,OW0027006,"OSTERIA MAMMA, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,OSTERIA MAMMA,ACTIVE,PR0004294,"['Italian', 'Wine Bars']",False,34.0833586783984,-118.324724939274,$$,4.0,1327,rr-hXB0ZqXLzUP97yftp0g
27,DA9ZXGKPA,08/21/2017 12:00:00 AM,MCDONALD'S #1121,93,A,1,ROUTINE INSPECTION,EE0000729,7123 S CRENSHAW BLVD,LOS ANGELES,FA0066649,CA,90043,OW0010276,D BAILEY MANAGEMENT COMPANY,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MC DONALDS,INACTIVE,PR0003812,"['Fast Food', 'Coffee & Tea', 'Burgers']",False,33.974888,-118.3310249,$,1.5,21,ku1OABw1K-Hb_vrUdbSlAA
28,DAH5HV9EQ,08/21/2017 12:00:00 AM,BIG JIM'S DONUTS,94,A,1,ROUTINE INSPECTION,EE0000997,2401 E WHITTIER BLVD,LOS ANGELES,FA0009634,CA,90023,OW0007477,"CHHOR, LISA",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BIG JIM'S DONUTS,ACTIVE,PR0026831,['Donuts'],False,34.0344734191895,-118.215194702148,$,4.0,13,NS4_pAQisDV--XpGSSDsBA
29,DACS7R28L,08/21/2017 12:00:00 AM,I-PIZZA TUMBY'S,96,A,1,ROUTINE INSPECTION,EE0000729,3329 HYDE PARK BLVD,LOS ANGELES,FA0138239,CA,90043,OW0101623,"I-PIZZA TUMBY'S, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,I-PIZZA TUMBY'S,ACTIVE,PR0122516,['Pizza'],False,33.9807549,-118.3303211,$,3.5,43,lPhKHZq_SsdRy1Xnvf27iw
30,DASRYY3JQ,08/21/2017 12:00:00 AM,TOI ON SUNSET,93,A,1,ROUTINE INSPECTION,EE0000835,7505 1/2 W SUNSET BLVD,LOS ANGELES,FA0008390,CA,90046,OW0100610,TOI ON SUNSET CORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,TOI ON SUNSET,ACTIVE,PR0012715,['Thai'],False,34.0981549,-118.3530787,$$,3.5,1092,rHQHvoqY3JofDNQS2cOFQA
31,DAOSRXC9V,08/21/2017 12:00:00 AM,LUCY'S EL ADOBE RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000828,5536 MELROSE AVE,LOS ANGELES,FA0066084,CA,90038,OW0006407,"CASADA, LUCY",RESTAURANT (61-150) SEATS HIGH RISK,1638,LUCY'S EL ADOBE RESTAURANT,ACTIVE,PR0002628,['Mexican'],False,34.0834350340603,-118.32117,$$,2.5,251,I7PAkCrR5khfe8sn4nQ4Pw
32,DAE6W0LKR,08/21/2017 12:00:00 AM,CHEEBO,90,A,1,ROUTINE INSPECTION,EE0000835,7533 W SUNSET BLVD,LOS ANGELES,FA0014356,CA,90046,OW0033188,SLAB CO LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CHEEBO,ACTIVE,PR0011161,"['Pizza', 'Breakfast & Brunch', 'American (New)']",False,34.0981549,-118.3536219,$$,3.5,577,pFYODrNhM2RowJ0jptU4vA
33,DAFPR5V0F,08/21/2017 12:00:00 AM,SUBWAY,97,A,1,ROUTINE INSPECTION,EE0000997,3476 E WHITTIER BLVD,LOS ANGELES,FA0034720,CA,90033,OW0009293,D. GOEL CORP.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,ACTIVE,PR0035552,"['Sandwiches', 'Fast Food']",False,34.0264058739745,-118.198964595795,$,2.0,10,lKjyCzmB4v4dlQrBp4cpvQ
34,DAVM727VK,08/21/2017 12:00:00 AM,O SUSHI,90,A,1,ROUTINE INSPECTION,EE0000924,11082 SANTA MONICA BLVD,LOS ANGELES,FA0226497,CA,90025,OW0230612,O SUSHI,RESTAURANT (0-30) SEATS HIGH RISK,1632,O SUSHI,ACTIVE,PR0181822,"['Sushi Bars', 'Japanese', 'Asian Fusion']",False,34.047477017258,-118.44354939755,$$,3.0,139,8YIsgV6fQX_xfOTWzNoAHw
35,DAYXZCTVV,08/21/2017 12:00:00 AM,KOMODO,90,A,1,ROUTINE INSPECTION,EE0000059,8809 W PICO BLVD,LOS ANGELES,FA0032559,CA,90035,OW0019842,KOMODO LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,KOMODO,ACTIVE,PR0004719,"['Asian Fusion', 'Indonesian', 'New Mexican Cuisine']",False,34.05487395823,-118.383980020881,$$,4.5,1758,J54yhzUre29ehT4FgXTJaA
36,DASF9QMV3,08/21/2017 12:00:00 AM,SUBWAY #50477,97,A,1,ROUTINE INSPECTION,EE0000709,1813 N CAHUENGA BLVD,LOS ANGELES,FA0049826,CA,90028,OW0010145,DKU CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #50477,ACTIVE,PR0039917,"['Sandwiches', 'Fast Food']",False,34.1042859,-118.3300475,$,2.0,18,nGEq3zA0AMRC5zngpJD4AQ
37,DAWOG9MD0,08/21/2017 12:00:00 AM,SUNSET THAI,95,A,1,ROUTINE INSPECTION,EE0000835,7513 W SUNSET BLVD,LOS ANGELES,FA0167332,CA,90046,OW0130378,"SUNSET THAI, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUNSET THAI,ACTIVE,PR0157692,"['Thai', 'Asian Fusion']",False,34.0981549,-118.3531437,$$,3.5,281,TuoznwsbwX87ufjOTbV30w
38,DARNH9F0M,08/21/2017 12:00:00 AM,EARTH ORGANIC JUICE BAR,92,A,1,ROUTINE INSPECTION,EE0000846,1753 N HILLHURST AVE,LOS ANGELES,FA0177067,CA,90027,OW0183041,EARTH ORGANIC LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EARTH ORGANIC JUICE BAR,ACTIVE,PR0170016,['Juice Bars & Smoothies'],False,34.1028640305287,-118.28748063575,$$,5.0,60,bP3JpSBEFrfcX8A_nLQ18g
39,DA4KFFBVW,08/21/2017 12:00:00 AM,CAFE LOS FELIZ INC,90,A,1,ROUTINE INSPECTION,EE0000846,2118 HILLHURST AVE,LOS ANGELES,FA0175039,CA,90027,OW0181642,CAFE LOS FELIZ INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CAFE LOS FELIZ INC,ACTIVE,PR0168140,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",False,34.110554,-118.287223,$$,4.0,685,FPBsEp6Ecp_JE7KD5NsDeA
40,DA0JML8UR,08/18/2017 12:00:00 AM,KOTOYA,96,A,1,ROUTINE INSPECTION,EE0000015,10422 NATIONAL BLVD,LOS ANGELES,FA0203209,CA,90034,OW0019927,KOTOYA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,KOTOYA,ACTIVE,PR0175551,['Ramen'],False,34.0287551620623,-118.411274230794,$$,4.0,368,fJPNeehpCzvDyIumvz_owg
41,DAV3AZWYV,08/18/2017 12:00:00 AM,"TENGOKU LOS ANGELES, INC",91,A,1,ROUTINE INSPECTION,EE0000869,539 S WESTERN AVE,LOS ANGELES,FA0245815,CA,90020,OW0240797,"TENGOKU LOS ANGELES, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,"TENGOKU LOS ANGELES, INC",ACTIVE,PR0194192,['Ramen'],False,34.0641366545821,-118.309460922754,$$,4.0,274,izNn-d8i3Md27D_e2alI-w
42,DA3LLDOAX,08/18/2017 12:00:00 AM,WING STOP #267,95,A,1,ROUTINE INSPECTION,EE0001049,5049 E WHITTIER BLVD,LOS ANGELES,FA0055352,CA,90022,OW0011603,"FAR WEST RESTAURANT GROUP, LLC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,WING STOP #267,ACTIVE,PR0007182,['Chicken Wings'],False,34.0212274,-118.1604822,$,3.5,74,tQZ1P0MVgSB5Izv5UrqaIQ
43,DAZXC3YLA,08/18/2017 12:00:00 AM,SUPER TORTAS LUISITOS,83,B,1,ROUTINE INSPECTION,EE0000740,1908 3/4 E 1ST ST,LOS ANGELES,FA0159663,CA,90033,OW0124668,SANTIAGO GALVEZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,SUPER TORTAS LUISITOS,ACTIVE,PR0147725,"['Mexican', 'Sandwiches', 'Breakfast & Brunch']",False,34.0463775,-118.2171133,$,4.5,129,rOGWuIVuORHxZW7cI4haKQ
44,DAGQKJCUW,08/18/2017 12:00:00 AM,SUBWAY #39254,95,A,1,ROUTINE INSPECTION,EE0000740,4770 E CESAR E CHAVEZ AVE STE A,LOS ANGELES,FA0071240,CA,90022,OW0036762,"TWO + TWO = FOUR, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #39254,INACTIVE,PR0044965,"['Sandwiches', 'Fast Food']",False,34.04034,-118.16239,$,2.0,19,j0EnUZl5yiicH4YBggtmTg
45,DAJUSKUL0,08/18/2017 12:00:00 AM,PIZZA HUT #26158,98,A,1,ROUTINE INSPECTION,EE0000798,4356 LEIMERT BLVD,LOS ANGELES,FA0028666,CA,90008,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA HUT 026158,ACTIVE,PR0021412,"['Pizza', 'Italian', 'Chicken Wings']",False,34.0049705505371,-118.329627990723,$$,2.0,41,fGUtUiIlK9Hv5ndCw7qiIA
46,DAW8LOXOB,08/18/2017 12:00:00 AM,RED MANGO YOGURT & SMOOTHIES,97,A,1,ROUTINE INSPECTION,EE0000122,1011 S FIGUEROA ST #B 120,LOS ANGELES,FA0172042,CA,90015,OW0179094,HAMILL ENTERPRISES,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RED MANGO YOGURT & SMOOTHIES,ACTIVE,PR0164546,"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies', 'Acai Bowls']",False,34.0440954892715,-118.265098320367,$,3.5,106,IP9xsjUj21uxpLlVvaXe8A
47,DAFSK0NHQ,08/18/2017 12:00:00 AM,IN N OUT DAILY MARKET,94,A,1,ROUTINE INSPECTION,EE0000740,5048 HUNTINGTON DR S,LOS ANGELES,FA0175610,CA,90032,OW0182143,EMME LAN P. DIEU,RESTAURANT (0-30) SEATS MODERATE RISK,1631,IN N OUT DAILY MARKET,ACTIVE,PR0168775,['Grocery'],False,34.0883942,-118.1724548,$,5.0,3,5GwijFZqhHSKo4hlZgOHWw
48,DADLT8XVN,08/18/2017 12:00:00 AM,EVO KITCHEN,93,A,1,ROUTINE INSPECTION,EE0000838,7950 W SUNSET BLVD STE 104,LOS ANGELES,FA0022433,CA,90046,OW0018637,KCM CAPITAL LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,EVO KITCHEN,ACTIVE,PR0039131,"['Gluten-Free', 'Pizza', 'Vegan']",False,34.097541809082,-118.363555908203,$$,4.0,476,8JaphWKDSJLYYNe11KaRIw
49,DAQHHL6VZ,08/18/2017 12:00:00 AM,SPRINKLES CUPCAKES,96,A,1,ROUTINE INSPECTION,EE0000951,422 N LA CIENEGA BLVD,LOS ANGELES,FA0033955,CA,90048,OW0033828,SPRINKLES CALIFORNIA LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SPRINKLES CUPCAKES,ACTIVE,PR0006568,['Bakeries'],False,34.078800201416,-118.376182556152,$$$,2.5,3,mfDlB_jbjAiffADqilPIwA
50,DAILLBP8F,08/18/2017 12:00:00 AM,PIZZA MANIA,90,A,1,ROUTINE INSPECTION,EE0001025,7008 S SAN PEDRO ST,LOS ANGELES,FA0160026,CA,90003,OW0125013,EDUARDO SILLVERIO-ALEJANDRO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA MANIA,ACTIVE,PR0148109,['Pizza'],False,33.9758529663086,-118.26927947998,$,3.5,48,eUSAIHvAjHawTvXZ9r_MTQ
51,DAFDIYITZ,08/18/2017 12:00:00 AM,JIM'S BURGERS #10,90,A,1,ROUTINE INSPECTION,EE0000740,1901 E 1ST ST,LOS ANGELES,FA0030445,CA,90033,OW0012562,G&N LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,JIM'S BURGERS #10,ACTIVE,PR0029866,['Burgers'],False,34.0466957092285,-118.216987609863,$,3.0,95,DWAkxw-0HJV7R-HIsftzzg
52,DAT0IKYLZ,08/18/2017 12:00:00 AM,MCDONALD'S,98,A,1,ROUTINE INSPECTION,EE0000798,2215 W MARTIN LUTHER KING BLVD,LOS ANGELES,FA0066640,CA,90008,OW0008349,CLEAR VSION INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,MC DONALDS,INACTIVE,PR0012034,"['Burgers', 'Fast Food', 'Coffee & Tea']",False,34.0110727300264,-118.317903131247,$,2.0,27,7jWcpU51bs7NVsRHk-oM_w
53,DAPNVIMCV,08/18/2017 12:00:00 AM,LITTLE CAESARS #5943,92,A,1,ROUTINE INSPECTION,EE0000729,1754 W SLAUSON AVE,LOS ANGELES,FA0036495,CA,90058,OW0021931,"LITTLE CAESAR, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LITTLE CAESARS #5943,ACTIVE,PR0018072,"['Pizza', 'Fast Food']",False,33.98884,-118.30847,$,1.5,11,vt_wOTBB1VSLbcV0cIVRvQ
54,DA5TGZWUT,08/18/2017 12:00:00 AM,DOMINO'S PIZZA #8341,95,A,1,ROUTINE INSPECTION,EE0000740,4746 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0019506,CA,90022,OW0031266,"SALABI, MALMOOND",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOMINO'S PIZZA #8341,ACTIVE,PR0023806,"['Pizza', 'Chicken Wings', 'Sandwiches']",False,34.0403480529785,-118.163238525391,$$,2.0,37,UcGYb0Hpa-oqAxGBfl-OcQ
55,DA000LME7,08/18/2017 12:00:00 AM,WINGSTOP,87,B,1,ROUTINE INSPECTION,EE0000729,1754 W SLAUSON AVE STE #A,LOS ANGELES,FA0055364,CA,90047,OW0014813,HAPPY WINGS FACTORY INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WINGSTOP,ACTIVE,PR0017854,['Chicken Wings'],False,33.98884,-118.30847,$$,1.5,85,rSra0XuLGCIF303-E5ro_w
56,DA5P4E9XG,08/18/2017 12:00:00 AM,PRONTO PIZZA,98,A,1,ROUTINE INSPECTION,EE0000740,4770 E CESAR E CHAVEZ AVE STE #D,LOS ANGELES,FA0044707,CA,90022,OW0022525,LUNA PIZZA CO. INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PRONTO PIZZA,ACTIVE,PR0016453,"['Pizza', 'Italian']",False,34.04034,-118.16239,$,3.5,46,mseVAifHvFBNNbIn-ucsJA
