,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
10,DAS4AOZLR,12/02/2016 12:00:00 AM,BARNEY'S BEANERY,90,A,1,ROUTINE INSPECTION,EE0000633,200 WORLD WAY # 240,LOS ANGELES,FA0180023,CA,90045,OW0181193,SOCAL CONCESSIONS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,BARNEY'S BEANERY,ACTIVE,PR0173732,['American (Traditional)'],False,33.9460440276497,-118.404237231352,$$,2.0,165,MfvB7sYka_Ac0YZs2h5uvg
11,DAAWAUCL0,12/02/2016 12:00:00 AM,LUXE HOTEL,96,A,1,ROUTINE INSPECTION,EE0000684,11461 W SUNSET BLVD,LOS ANGELES,FA0005168,CA,90049,OW0010584,E H SUMMIT INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LUXE HOTEL BANQUET KITCHEN,ACTIVE,PR0028968,['Hotels'],False,34.07294,-118.46915,$$$,3.0,215,jTRBtDizP-_hvoS3UmIVTA
12,DAWA9RSJN,12/02/2016 12:00:00 AM,ASTRO FAMILY RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000923,2300 FLETCHER DR,LOS ANGELES,FA0057786,CA,90039,OW0005593,C I G RESTAURANT INC DBA,RESTAURANT (61-150) SEATS HIGH RISK,1638,ASTRO FAMILY RESTAURANT,ACTIVE,PR0001135,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",False,34.104563,-118.258754,$$,3.0,320,iCVK2meVbQeRkQ9TLxWxGg
13,DAD1RXVP8,12/02/2016 12:00:00 AM,HOBOKEN,90,A,1,ROUTINE INSPECTION,EE0000338,2323 WESTWOOD BLVD,LOS ANGELES,FA0016951,CA,90064,OW0036547,TRIPLE C & T INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,HOBOKEN,ACTIVE,PR0037304,"['Italian', 'Pizza', 'Sandwiches']",False,34.04164,-118.43024,$$,3.0,57,Pq301TL9bS0sgzzILU8-GQ
14,DALR0FL05,12/02/2016 12:00:00 AM,TRIMANA,99,A,1,ROUTINE INSPECTION,EE0000144,3415 S SEPULVEDA BLVD # 160,LOS ANGELES,FA0072945,CA,90034,OW0016267,"HONG, AMY",RESTAURANT (0-30) SEATS MODERATE RISK,1631,TRIMANA,ACTIVE,PR0011708,['Sandwiches'],False,34.02053,-118.42395,$,3.5,7,jTaE-R8tVPIoVPnznX7SOg
15,DAULHUS0P,12/02/2016 12:00:00 AM,THE BEL-AIR,99,A,1,ROUTINE INSPECTION,EE0000684,662 N SEPULVEDA BLVD,LOS ANGELES,FA0058142,CA,90049,OW0036750,TWELFTH OF MAY LLC,RESTAURANT (0-30) SEATS LOW RISK,1630,THE BEL-AIR WARMING,ACTIVE,PR0029915,"['American (New)', 'Seafood', 'Cocktail Bars']",False,34.0773095869577,-118.468819282916,$$$,4.0,171,7s0s_rBFKPxt2B9xBMmQsw
16,DAULHUS0P,12/02/2016 12:00:00 AM,THE BEL-AIR,99,A,1,ROUTINE INSPECTION,EE0000684,662 N SEPULVEDA BLVD,LOS ANGELES,FA0058142,CA,90049,OW0036750,TWELFTH OF MAY LLC,RESTAURANT (0-30) SEATS LOW RISK,1630,THE BEL-AIR WARMING,ACTIVE,PR0029915,"['American (New)', 'Seafood', 'Cocktail Bars']",False,34.0773095869577,-118.468819282916,$$$,4.0,171,7s0s_rBFKPxt2B9xBMmQsw
17,DAJCALAXY,12/02/2016 12:00:00 AM,THE BEL-AIR,90,A,1,ROUTINE INSPECTION,EE0000684,662 N SEPULVEDA BLVD,LOS ANGELES,FA0058142,CA,90049,OW0036750,TWELFTH OF MAY LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,THE BEL-AIR SHACK / MAIN KITCHEN,ACTIVE,PR0123192,"['American (New)', 'Seafood', 'Cocktail Bars']",False,34.0773095869577,-118.468819282916,$$$,4.0,171,7s0s_rBFKPxt2B9xBMmQsw
18,DAJCALAXY,12/02/2016 12:00:00 AM,THE BEL-AIR,90,A,1,ROUTINE INSPECTION,EE0000684,662 N SEPULVEDA BLVD,LOS ANGELES,FA0058142,CA,90049,OW0036750,TWELFTH OF MAY LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,THE BEL-AIR SHACK / MAIN KITCHEN,ACTIVE,PR0123192,"['American (New)', 'Seafood', 'Cocktail Bars']",False,34.0773095869577,-118.468819282916,$$$,4.0,171,7s0s_rBFKPxt2B9xBMmQsw
19,DAK2PIVFN,12/02/2016 12:00:00 AM,PATTAYA BAY THAI RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000846,1727 N VERMONT AVE STE 103,LOS ANGELES,FA0177440,CA,90027,OW0183362,GIVE & CHAN LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,PATTAYA BAY THAI RESTAURANT,ACTIVE,PR0170437,['Thai'],False,34.102548,-118.292194,$$,3.5,337,fEkSGQylqjsLB9GN3N2tvA
20,DAVCXDWYH,12/02/2016 12:00:00 AM,CHINATOWN EXPRESS #28,90,A,1,ROUTINE INSPECTION,EE0001064,519 W MANCHESTER AVE STE 106,LOS ANGELES,FA0059722,CA,90044,OW0025961,"NGOR, CHAN",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINATOWN EXPRESS #28,ACTIVE,PR0007999,"['Chinese', 'Fast Food']",False,33.9603899,-118.28344,$,3.5,10,fssGilOou-xRH_DdVEkEiQ
21,DARBKYMZJ,12/02/2016 12:00:00 AM,MANICHI RAMEN,90,A,1,ROUTINE INSPECTION,EE0001058,321 1/4 E 1ST ST,LOS ANGELES,FA0166432,CA,90012,OW0129577,MANICHI GLOBAL USA INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,MANICHI RAMEN,INACTIVE,PR0156746,['Ramen'],False,34.0500444050423,-118.240382967495,$$,4.0,645,z1XXH6A872rVz-cg-HH3pg
22,DAL53XF2M,12/02/2016 12:00:00 AM,TACOS LOS MACHETTES INC,90,A,1,ROUTINE INSPECTION,EE0001073,152 W MANCHESTER AVE,LOS ANGELES,FA0177012,CA,90003,OW0182991,SALVADOR LLAMAS,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS LOS MACHELETTES,ACTIVE,PR0169953,['Tacos'],False,33.9599030419422,-118.27568013221,blank,3.5,3,BJc6ppUdG6anGQKVZ2M2_w
23,DAWAHSGOH,12/02/2016 12:00:00 AM,CANO'S MEXICAN RESTAURANT,95,A,1,ROUTINE INSPECTION,EE0001073,258 W MANCHESTER AVE,LOS ANGELES,FA0137355,CA,90003,OW0100265,GUADALUPE CANO C,RESTAURANT (0-30) SEATS HIGH RISK,1632,CANO'S MEXICAN RESTAURANT,ACTIVE,PR0121343,['Mexican'],False,33.9600357413292,-118.277306556702,$$,5.0,2,NRSi2jSCOUyqmbUhNjzzeA
24,DATSZB02D,12/02/2016 12:00:00 AM,ARA'S PASTRY,95,A,1,ROUTINE INSPECTION,EE0000846,4945 HOLLYWOOD BLVD,LOS ANGELES,FA0006722,CA,90027,OW0009434,DAOU NASRI,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ARA'S PASTRY,ACTIVE,PR0023657,['Bakeries'],True,34.1018949,-118.2974824,$$,4.0,58,YZFmGDDDliYQVdMzlpKvLw
25,DA9FDM0C3,12/02/2016 12:00:00 AM,MIKE DELI,98,A,1,ROUTINE INSPECTION,EE0001058,238 E 1ST ST,LOS ANGELES,FA0239948,CA,90012,OW0236136,CANDY KISSWANI,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MIKE DELI,ACTIVE,PR0187953,"['Delis', 'Breakfast & Brunch', 'Sandwiches']",False,34.0506172180176,-118.241546630859,$,4.5,181,aECWbqZMtAlDkFDq_fGQ-w
26,DADSGOUMS,12/02/2016 12:00:00 AM,PAPILLON INTERNATIONAL BAKERY,91,A,1,ROUTINE INSPECTION,EE0000846,5019 W HOLLYWOOD BLVD,LOS ANGELES,FA0137484,CA,90027,OW0100511,"GLENDALE FRENCH BREAD BAKERY, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,PAPILLON INTERNATIONAL BAKERY,ACTIVE,PR0121577,"['Bakeries', 'Patisserie/Cake Shop']",False,34.1018616334339,-118.298906411245,$,4.5,280,HMLmVDW9F92nSzeAAZ7mFg
27,DASRVIRHF,12/02/2016 12:00:00 AM,BENTO MAN,92,A,1,ROUTINE INSPECTION,EE0001058,228 E 1ST ST,LOS ANGELES,FA0138022,CA,90012,OW0101430,BOWLMAN FAMILY,RESTAURANT (0-30) SEATS HIGH RISK,1632,BENTO MAN,ACTIVE,PR0122251,['Japanese'],False,34.050749,-118.241793,$,4.0,99,-Ds4SolB6IFbYJaG7vPi-Q
28,DAXQ7EB69,12/02/2016 12:00:00 AM,FAMILY MART,92,A,1,ROUTINE INSPECTION,EE0001058,339 E 1ST ST,LOS ANGELES,FA0022565,CA,90012,OW0100897,"FAMILY MART, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FAMILY MART,ACTIVE,PR0007962,['Convenience Stores'],False,34.0498977,-118.2399726,$,3.0,44,78FbGrrvAXnK8DTOirxMXw
29,DAW2PW7EO,12/01/2016 12:00:00 AM,SOL FISH MARKET,91,A,1,ROUTINE INSPECTION,EE0000725,12000 S CENTRAL AVE,LOS ANGELES,FA0240585,CA,90059,OW0236656,YOUNGLEE FISH MARKET INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SOL FISH MARKET,ACTIVE,PR0188613,['Seafood Markets'],False,33.92344,-118.25391,$,4.0,9,l6-pZ4f7UCWgMHzNhTG8eQ
30,DA350PEUI,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,92,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - PALMIRA RESTAURANT,ACTIVE,PR0147953,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
31,DA350PEUI,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,92,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - PALMIRA RESTAURANT,ACTIVE,PR0147953,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
32,DA350PEUI,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,92,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - PALMIRA RESTAURANT,ACTIVE,PR0147953,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
33,DA350PEUI,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,92,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - PALMIRA RESTAURANT,ACTIVE,PR0147953,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
34,DA0PZTHIT,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,96,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - BANQUET KITCHEN,ACTIVE,PR0147934,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
35,DA0PZTHIT,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,96,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - BANQUET KITCHEN,ACTIVE,PR0147934,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
36,DA0PZTHIT,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,96,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - BANQUET KITCHEN,ACTIVE,PR0147934,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
37,DA0PZTHIT,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,96,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HYATT REGENCY LAX - BANQUET KITCHEN,ACTIVE,PR0147934,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
38,DAD1PL050,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,HYATT REGENCY LAX - EMPLOYEE CAFE,ACTIVE,PR0147966,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
39,DAD1PL050,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,HYATT REGENCY LAX - EMPLOYEE CAFE,ACTIVE,PR0147966,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
40,DAD1PL050,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,HYATT REGENCY LAX - EMPLOYEE CAFE,ACTIVE,PR0147966,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
41,DAD1PL050,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,HYATT REGENCY LAX - EMPLOYEE CAFE,ACTIVE,PR0147966,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
42,DAAIDRKT2,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,HYATT REGENCY LAX- CONCORD LOBBY BAR,ACTIVE,PR0147954,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
43,DAAIDRKT2,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,HYATT REGENCY LAX- CONCORD LOBBY BAR,ACTIVE,PR0147954,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
44,DAAIDRKT2,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,HYATT REGENCY LAX- CONCORD LOBBY BAR,ACTIVE,PR0147954,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
45,DAAIDRKT2,12/01/2016 12:00:00 AM,HYATT REGENCY LAX,95,A,1,ROUTINE INSPECTION,EE0000733,6225 W CENTURY BLVD,LOS ANGELES,FA0159892,CA,90045,OW0124885,"HUMNIT HOTEL AT LAX, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,HYATT REGENCY LAX- CONCORD LOBBY BAR,ACTIVE,PR0147954,"['Hotels', 'Venues & Event Spaces']",False,33.94625,-118.39509,$$,3.5,41,LOhz8WHkGdGFNk-T1FsYww
46,DAOEBATEL,12/01/2016 12:00:00 AM,KAKACH DELI,94,A,1,ROUTINE INSPECTION,EE0000721,718 S HILL ST # 109,LOS ANGELES,FA0064643,CA,90014,OW0031812,SARGSYAN ALISA,RESTAURANT (31-60) SEATS HIGH RISK,1635,KAKACH DELI,ACTIVE,PR0019625,"['Delis', 'Middle Eastern']",True,34.04515,-118.25463,$,4.5,24,T4RDz0hRkAFAf-uNKvCF3g
47,DAAZNND4Z,12/01/2016 12:00:00 AM,CALIFORNIA PIZZA KITCHEN,97,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0012540,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (31-60) SEATS HIGH RISK,1635,CALIFORNIA PIZZA KITCHEN,ACTIVE,PR0010672,"['Dive Bars', 'Sports Bars', 'Burgers']",False,34.019963,-118.286161,$$,3.5,116,DXFhzx94myitMxmBhsdz8A
48,DAAZNND4Z,12/01/2016 12:00:00 AM,CALIFORNIA PIZZA KITCHEN,97,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0012540,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (31-60) SEATS HIGH RISK,1635,CALIFORNIA PIZZA KITCHEN,ACTIVE,PR0010672,['Mexican'],False,34.0202222542573,-118.286540234612,$,2.5,35,qcUT0Wz4rXbjINy6L7Lpkw
49,DAS66GTBC,12/01/2016 12:00:00 AM,USC MAIN KITCHEN-BASEMENT,98,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0039177,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (151 + ) SEATS HIGH RISK,1641,USC MAIN KITCHEN-BASEMENT,ACTIVE,PR0014265,"['Dive Bars', 'Sports Bars', 'Burgers']",False,34.019963,-118.286161,$$,3.5,116,DXFhzx94myitMxmBhsdz8A
50,DAS66GTBC,12/01/2016 12:00:00 AM,USC MAIN KITCHEN-BASEMENT,98,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0039177,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (151 + ) SEATS HIGH RISK,1641,USC MAIN KITCHEN-BASEMENT,ACTIVE,PR0014265,['Mexican'],False,34.0202222542573,-118.286540234612,$,2.5,35,qcUT0Wz4rXbjINy6L7Lpkw
51,DAHY3J7ID,12/01/2016 12:00:00 AM,TRADITIONS PUB,97,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0053086,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,TRADITIONS PUB,ACTIVE,PR0027845,"['Dive Bars', 'Sports Bars', 'Burgers']",False,34.019963,-118.286161,$$,3.5,116,DXFhzx94myitMxmBhsdz8A
52,DAHY3J7ID,12/01/2016 12:00:00 AM,TRADITIONS PUB,97,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0053086,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,TRADITIONS PUB,ACTIVE,PR0027845,['Mexican'],False,34.0202222542573,-118.286540234612,$,2.5,35,qcUT0Wz4rXbjINy6L7Lpkw
53,DA6SNHWDH,10/11/2016 12:00:00 AM,VERDE,97,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0138674,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (31-60) SEATS HIGH RISK,1635,VERDE,ACTIVE,PR0123028,"['Dive Bars', 'Sports Bars', 'Burgers']",False,34.019963,-118.286161,$$,3.5,116,DXFhzx94myitMxmBhsdz8A
54,DA6SNHWDH,10/11/2016 12:00:00 AM,VERDE,97,A,1,ROUTINE INSPECTION,EE0000117,3607 TROUSDALE PKWY,LOS ANGELES,FA0138674,CA,90089,OW0037014,USC HOSPITALITY SERVICES,RESTAURANT (31-60) SEATS HIGH RISK,1635,VERDE,ACTIVE,PR0123028,['Mexican'],False,34.0202222542573,-118.286540234612,$,2.5,35,qcUT0Wz4rXbjINy6L7Lpkw
55,DAY30GFMX,12/01/2016 12:00:00 AM,CLIFFS,90,A,1,ROUTINE INSPECTION,EE0000904,3626 W SUNSET BLVD,LOS ANGELES,FA0015849,CA,90026,OW0008362,CLIFFS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CLIFFS,ACTIVE,PR0020076,"['Breakfast & Brunch', 'American (New)']",False,34.0901908874512,-118.277725219727,$$$,4.0,1459,fhtBoSbJC45QQ4rYrFHj6Q
