,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
819,DA0ZKEW64,12/30/2015 12:00:00 AM,THE BAKERY NOSH,96,A,1,ROUTINE INSPECTION,EE0000721,110 E 9TH ST STE B-203,LOS ANGELES,FA0072109,CA,90015,OW0039803,KEUN SOOK YOO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE BAKERY NOSH,INACTIVE,PR0001496,"['Bakeries', 'Sandwiches', 'Bagels']",False,34.04058,-118.25538,$,5.0,15,-eI6pun6n3C6AiVGLpICqw
820,DABEBW0EV,12/30/2015 12:00:00 AM,TACO BELL #17931,94,A,1,ROUTINE INSPECTION,EE0000798,1401 W MARTIN LUTHER KING BLVD,LOS ANGELES,FA0036011,CA,90037,OW0032964,SIMPLY TACOS,RESTAURANT (31-60) SEATS MODERATE RISK,1634,TACO BELL #17931,INACTIVE,PR0017139,"['Mexican', 'Tex-Mex', 'Fast Food']",False,34.01126,-118.29989,$,2.0,10,E400K9Av32vfHp580rY1pg
821,DA3HLXRPL,12/30/2015 12:00:00 AM,OVERLAND CAFE,92,A,1,ROUTINE INSPECTION,EE0000015,3601 OVERLAND AVE,LOS ANGELES,FA0043319,CA,90034,OW0031646,"SANDS, MARK",RESTAURANT (61-150) SEATS HIGH RISK,1638,OVERLAND CAFE,ACTIVE,PR0018382,"['American (New)', 'Breakfast & Brunch', 'Beer Bar']",False,34.0223554,-118.4099716,$$,3.5,1304,_hXOosQiu1zroFvZLLA-PA
822,DAAGAXSZY,12/30/2015 12:00:00 AM,SUBWAY #45825,97,A,1,ROUTINE INSPECTION,EE0000904,3504 W SUNSET BLVD,LOS ANGELES,FA0034784,CA,90026,OW0022664,M A GROUP INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #45825,ACTIVE,PR0022892,"['Sandwiches', 'Fast Food']",False,34.0885967,-118.276525,$,3.5,14,cT9okZSr2HIUuBxAXexYAg
823,DAG2E0XTX,12/30/2015 12:00:00 AM,STARBUCKS COFFEE #5911,95,A,1,ROUTINE INSPECTION,EE0000854,3680 WILSHIRE BLVD STE 102,LOS ANGELES,FA0048677,CA,90010,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (0-30) SEATS LOW RISK,1630,STARBUCKS COFFEE,ACTIVE,PR0044754,['Coffee & Tea'],False,34.061560322826,-118.30636241473,$,3.0,105,tE76daU5hUPb8cwQzSZwqQ
824,DAHUGB0EG,12/30/2015 12:00:00 AM,DRAGO CENTRO-BASEMENT STORAG,98,A,1,ROUTINE INSPECTION,EE0000721,525 S FLOWER ST STE 120,LOS ANGELES,FA0061126,CA,90071,OW0026256,NORTH PLAZA RESTAURANT PTNRS,RESTAURANT (151 + ) SEATS HIGH RISK,1641,DRAGO CENTRO,ACTIVE,PR0036808,['Italian'],False,34.051017473398,-118.257885974904,$$$,4.0,1440,p78nnAZrr2JxVNqggm0JSQ
825,DAQYFTIAT,12/30/2015 12:00:00 AM,MCKAY'S,91,A,1,ROUTINE INSPECTION,EE0000117,3540 S FIGUEROA ST,LOS ANGELES,FA0024479,CA,90007,OW0102411,UNIV. OF SOUTHERN CALIFORNIA,RESTAURANT (151 + ) SEATS HIGH RISK,1641,MCKAY'S,ACTIVE,PR0019192,"['Bars', 'American (New)']",False,34.0196583,-118.2812559,$$,2.5,120,44elblyuC9R2DRK0PEf_lg
826,DA9EQAIW0,12/30/2015 12:00:00 AM,EL POLLO LOCO,91,A,1,ROUTINE INSPECTION,EE0000958,1360 W IMPERIAL HWY,LOS ANGELES,FA0021132,CA,90044,OW0038257,W K S RESTAURANT CORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,EL POLLO LOCO,ACTIVE,PR0037839,"['Fast Food', 'Mexican']",False,33.9306432019151,-118.300039363615,$,2.5,26,TcZI3mazARIJLxdYMB8_Cg
827,DAM4HYQ0B,12/30/2015 12:00:00 AM,LAS FLAUTAS RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000740,2713 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0165578,CA,90033,OW0128827,MARTHA MARTINEZ,RESTAURANT (61-150) SEATS HIGH RISK,1638,LAS FLAUTAS RESTAURANT,ACTIVE,PR0153908,['Mexican'],False,34.045193,-118.203355,$,3.5,61,c45DSz_-0oucCluiLAXXPg
828,DAJ0JNGVN,12/30/2015 12:00:00 AM,LA TAQUIZA,91,A,1,ROUTINE INSPECTION,EE0000594,3009 S FIGUEROA ST,LOS ANGELES,FA0033719,CA,90007,OW0020483,LA TAQUIZA CORP,RESTAURANT (61-150) SEATS HIGH RISK,1638,LA TAQUIZA,ACTIVE,PR0009664,"['Mexican', 'Salad', 'Breakfast & Brunch']",False,34.0249016337977,-118.278697446791,$,4.0,604,Ckjlcv3mOPnCosSEPb4tmg
829,DAUJW0ITK,12/30/2015 12:00:00 AM,KITTY'S SNOW CONES,98,A,1,ROUTINE INSPECTION,EE0000360,OLVERA ST 2,LOS ANGELES,FA0032527,CA,90012,OW0022643,"LYNN, KATHERINE M",RESTAURANT (0-30) SEATS MODERATE RISK,1631,KITTY'S SNOW CONES,ACTIVE,PR0029981,['Ice Cream & Frozen Yogurt'],False,34.0570224076509,-118.238337412477,blank,2.0,2,nFp4iUl9PJiHoSyjZiy9Hw
830,DAG0N4TNR,12/30/2015 12:00:00 AM,LA VICTORIA REST COCO BONGO,90,A,1,ROUTINE INSPECTION,EE0000707,3311 S MAIN ST,LOS ANGELES,FA0021187,CA,90007,OW0001981,ALA WAY INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LA VICTORIA REST COCO BONGO,INACTIVE,PR0003827,"['Dance Clubs', 'Gay Bars']",True,34.0191688537598,-118.272705078125,$$,3.0,16,uEnbTTxi2ScZ296xo72Z9A
831,DAVPZS3DM,12/30/2015 12:00:00 AM,CALIFORNIA SUSHI & TERIYAKI,94,A,1,ROUTINE INSPECTION,EE0000594,2518 S FIGUEROA ST,LOS ANGELES,FA0012375,CA,90007,OW0099500,"BSKCOM, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA SUSHI & TERIYAKI,INACTIVE,PR0036647,"['Japanese', 'Imported Food']",False,34.0284394472837,-118.275780379772,$,3.5,145,LUFdqNSABD1A2a0gdWApAQ
832,DA1EGUA6Z,12/30/2015 12:00:00 AM,LA BARCA,90,A,1,ROUTINE INSPECTION,EE0000594,2414 S VERMONT AVE,LOS ANGELES,FA0065033,CA,90007,OW0014264,GUILLERMO & GENOV EVA,RESTAURANT (61-150) SEATS HIGH RISK,1638,LA BARCA,ACTIVE,PR0038431,['Mexican'],False,34.0339201576781,-118.29148504989,$$,4.0,728,FBRxoQSWtziiU_A5tscVGA
833,DACPYQFJE,12/30/2015 12:00:00 AM,YOGURT TUTTI FRUTTI,94,A,1,ROUTINE INSPECTION,EE0000997,3544 E 3RD PL,LOS ANGELES,FA0055698,CA,90063,OW0025776,"NEGRETE, LUIS",RESTAURANT (0-30) SEATS MODERATE RISK,1631,YOGURT TUTTI FRUTTI,INACTIVE,PR0000994,['Ice Cream & Frozen Yogurt'],True,34.03298,-118.19318,$,2.5,13,Eq18hWL-BECczGRtVdhmMA
834,DAT3AXQYD,12/30/2015 12:00:00 AM,YXTA COCINA MEXICANA,95,A,1,ROUTINE INSPECTION,EE0000721,601 S CENTRAL AVE,LOS ANGELES,FA0055822,CA,90021,OW0013572,GOMEZ JESSE,RESTAURANT (61-150) SEATS HIGH RISK,1638,YXTA COCINA MEXICANA,ACTIVE,PR0018700,"['Mexican', 'Bars']",False,34.0390802757744,-118.240427716488,$$,4.0,947,b1CxnE2kErynRw9PQ8G_9Q
835,DANC01WHE,12/30/2015 12:00:00 AM,HAMBURGER HABIT #2 WLA,97,A,1,ROUTINE INSPECTION,EE0000144,11223 NATIONAL BLVD,LOS ANGELES,FA0063162,CA,90025,OW0028383,"PEZESHKI,FARHAD",RESTAURANT (31-60) SEATS HIGH RISK,1635,HAMBURGER HABIT #2 WLA,ACTIVE,PR0022938,['Burgers'],False,34.0273034315832,-118.429574530444,$,3.0,451,Ocdamt8Rj1OwLz0jUXrvTw
836,DAJP796PA,12/30/2015 12:00:00 AM,DOG HAUS,97,A,1,ROUTINE INSPECTION,EE0000594,3335 S FIGUEROA ST #D,LOS ANGELES,FA0179908,CA,90007,OW0185389,"DHFIG, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,DOG HAUS,ACTIVE,PR0173590,"['Hot Dogs', 'Burgers', 'Beer Gardens']",False,34.0222389882801,-118.280095692065,$,3.5,239,-GFRTSWSiUO1Ewaj57yowg
837,DA2PD6T6I,12/30/2015 12:00:00 AM,STARBUCKS COFFEE #13286,98,A,1,ROUTINE INSPECTION,EE0000923,4430 E YORK BLVD #A,LOS ANGELES,FA0070974,CA,90041,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (31-60) SEATS LOW RISK,1633,STARBUCKS S#13286,ACTIVE,PR0039298,['Coffee & Tea'],False,34.12343,-118.21957,$,2.5,207,WJlmgkm4lrbzVJysiyY99g
