,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
14,DAPNBRRMP,06/24/2016 12:00:00 AM,TACONE FLAVOR GRILL,95,A,1,ROUTINE INSPECTION,EE0000721,330 S HOPE ST # #1-00,LOS ANGELES,FA0071706,CA,90071,OW0032802,SIDHU AMANDEEP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TACONE FLAVOR GRILL,ACTIVE,PR0007947,['American (New)'],True,34.05287,-118.2522,$,3.5,44,Xf2nO_-krVrFNNorWvGITg
15,DAIVDHT0B,06/24/2016 12:00:00 AM,MAX CITY BBQ,97,A,1,ROUTINE INSPECTION,EE0000746,4729 EAGLE ROCK BLVD,LOS ANGELES,FA0143814,CA,90041,OW0106858,MAX CITY BBQ LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MAX CITY BBQ,ACTIVE,PR0129774,"['Caterers', 'Barbeque']",False,34.1310746346082,-118.216671693423,$$,4.0,768,KS5FNhnHVz90SpcMKYtUrg
16,DAED56I2Q,06/24/2016 12:00:00 AM,JADE WOK CHINESE CUISINE,90,A,1,ROUTINE INSPECTION,EE0000740,625 W COLLEGE ST STE #109,LOS ANGELES,FA0029984,CA,90012,OW0017314,JADE WOK INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,JADE WOK CHINESE CUISINE,ACTIVE,PR0041906,['Chinese'],False,34.06542,-118.24069,$,4.0,135,7_LW74I-UZPdIp1Az690pA
17,DADMBS9VW,06/24/2016 12:00:00 AM,CORAL TREE CAFE,96,A,1,ROUTINE INSPECTION,EE0000727,11645 SAN VICENTE BLVD,LOS ANGELES,FA0009907,CA,90045,OW0002224,"ALLIANCE FOOD, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,CORAL TREE CAFE,ACTIVE,PR0014260,"['Breakfast & Brunch', 'Sandwiches', 'Cafes']",False,34.0543,-118.46377,$$,3.5,991,EJ7nrwVC0Li9QhQKh2urVw
18,DAUSMNEEL,06/24/2016 12:00:00 AM,CHO MAK,87,B,1,ROUTINE INSPECTION,EE0000869,357 S WESTERN AVE STE #101,LOS ANGELES,FA0015044,CA,90020,OW0014686,"HAN, SANG KUK",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHO MAK,ACTIVE,PR0006295,['Korean'],False,34.067512,-118.309561,$$,4.0,73,_JBCo_H-pAr1vSsCxxBLsQ
19,DAZ0EG2XZ,06/24/2016 12:00:00 AM,MARIELA'S TACO #2,98,A,1,ROUTINE INSPECTION,EE0000923,2501 W SUNSET BLVD #E,LOS ANGELES,FA0038622,CA,90026,OW0011282,"ESPINOZA, ROGELIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARIELA'S TACO #2,ACTIVE,PR0044723,['Mexican'],False,34.07992,-118.26904,$,4.0,137,fiNsYM1eA1oxred22tfpjA
20,DA12ONJW5,06/24/2016 12:00:00 AM,TOWN NOODLE,91,A,1,ROUTINE INSPECTION,EE0000854,928 S WESTERN AVE STE 131,LOS ANGELES,FA0224697,CA,90006,OW0229213,CHAN UK KIM,RESTAURANT (0-30) SEATS HIGH RISK,1632,TOWN NOODLE,ACTIVE,PR0179958,"['Korean', 'Noodles', 'Soup']",False,34.0551414489746,-118.30818939209,$,3.5,25,fQJGSFi3AS_VFM-3ZTmwtw
21,DAKZVAXFF,06/24/2016 12:00:00 AM,HONG KONG EXPRESS,90,A,1,ROUTINE INSPECTION,EE0000366,3646 E OLYMPIC BLVD,LOS ANGELES,FA0029169,CA,90023,OW0034993,"TANG, THEM L",RESTAURANT (31-60) SEATS HIGH RISK,1635,HONG KONG EXPRESS,INACTIVE,PR0039462,['Chinese'],False,34.018151,-118.198855,$,3.0,14,aspviS5rL8ot-gSTvh7Zmg
22,DAOZRXVQU,06/24/2016 12:00:00 AM,APOLLONIA'S PIZZERIA,95,A,1,ROUTINE INSPECTION,EE0000871,5176 WILSHIRE BLVD,LOS ANGELES,FA0057585,CA,90036,OW0028661,"PIZZAGRAPHY, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,APOLLONIA'S PIZZERIA,ACTIVE,PR0026207,"['Pizza', 'Salad', 'Italian']",False,34.06188,-118.34278,$$,4.0,310,w0cm7DFmBDQ_x2r83cvL6g
23,DADXQT0KL,06/24/2016 12:00:00 AM,HONG KONG RESTAURANT,86,B,1,ROUTINE INSPECTION,EE0001049,5122 WHITTIER BLVD,LOS ANGELES,FA0063650,CA,90022,OW0040282,"ZHOU, TING",RESTAURANT (31-60) SEATS HIGH RISK,1635,HONG KONG RESTAURANT,INACTIVE,PR0029093,['Chinese'],False,34.0206438,-118.1590297,$,4.0,33,8vq3xJFajLvHso1YXGttcQ
24,DACZKSZKU,06/24/2016 12:00:00 AM,ARDA'S CAFE,95,A,1,ROUTINE INSPECTION,EE0000721,418 W 6TH ST,LOS ANGELES,FA0138576,CA,90014,OW0101917,"Z & L ENTERPRISE, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,ARDA'S CAFE,INACTIVE,PR0122912,"['Sandwiches', 'Breakfast & Brunch', 'Greek']",False,34.04746,-118.25385,$,3.5,155,QVXM3e46ME3vc6Qiwgzbdw
25,DABQ07SE5,06/24/2016 12:00:00 AM,CATCH ONE (NORTH BAR),90,A,1,ROUTINE INSPECTION,EE0000854,4061 W PICO BLVD,LOS ANGELES,FA0013871,CA,90019,OW0017593,JEWEL'S CATCH ONE CORPORATIO,RESTAURANT (31-60) SEATS HIGH RISK,1635,CATCH ONE KITCHEN BAR,ACTIVE,PR0025641,"['Dance Clubs', 'Music Venues']",True,34.0477278,-118.32412,$$,3.5,39,gisNSwjcyDL8YodIzWWkZA
26,DAW9JK0PZ,06/24/2016 12:00:00 AM,GOLDEN CITY RESTAURANT,80,B,1,ROUTINE INSPECTION,EE0000740,960 N HILL ST,LOS ANGELES,FA0025322,CA,90012,OW0039152,"WONG, CHE CHEUK",RESTAURANT (61-150) SEATS HIGH RISK,1638,GOLDEN CITY RESTAURANT,INACTIVE,PR0038537,"['Seafood', 'Chinese', 'Asian Fusion']",True,34.0660629272461,-118.237632751465,$,3.5,201,_tAQhYXH-ZfiJRcmks_5bQ
27,DAUNEXD07,06/24/2016 12:00:00 AM,KENDALL'S BRASSERIE,96,A,1,ROUTINE INSPECTION,EE0000246,135 N GRAND AVE,LOS ANGELES,FA0064705,CA,90012,OW0029347,RA MUSIC INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,"KENDALL'S BRASSERIE, GRAND SIDE, STREET",ACTIVE,PR0031711,"['French', 'Bars', 'Breakfast & Brunch']",False,34.0564458577256,-118.248472539951,$$$,3.5,461,MN7cr3Xgw2AJh7YEggua5A
28,DAXUWHENK,06/24/2016 12:00:00 AM,SHOPHOUSE,97,A,1,ROUTINE INSPECTION,EE0000709,6333 W SUNSET BLVD,LOS ANGELES,FA0139049,CA,90028,OW0102308,SHOPHOUSE LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SHOPHOUSE,INACTIVE,PR0123433,"['Asian Fusion', 'Vietnamese', 'Thai']",True,34.0982028371739,-118.327639592033,$,3.5,422,Mi2XNJvfyPLXfWJ6HH-e-A
29,DAWFIXUUY,06/24/2016 12:00:00 AM,LA CARIDAD,93,A,1,ROUTINE INSPECTION,EE0000923,2619 W SUNSET BLVD,LOS ANGELES,FA0065062,CA,90026,OW0012809,"GARCIA, ORESTES",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA CARIDAD,INACTIVE,PR0040608,['Cuban'],True,34.0805844967091,-118.270017204543,$,4.5,135,ijpyndIqZ0GzZAKZN4oqJQ
30,DA1QATJTF,06/24/2016 12:00:00 AM,OCHO MEXICAN GRILL LLC,94,A,1,ROUTINE INSPECTION,EE0000721,630 W 6TH ST # #110A,LOS ANGELES,FA0042304,CA,90017,OW0026511,OCHO MEXICAN GRILL LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,OCHO MEXICAN GRILL,ACTIVE,PR0021019,['Mexican'],False,34.049,-118.25621,$,3.5,266,h5g2SpBkhVneJsNwZ-se4A
31,DAMRCOWO0,06/24/2016 12:00:00 AM,D ADDICTION,90,A,1,ROUTINE INSPECTION,EE0000884,1032 S WESTERN AVE,LOS ANGELES,FA0224718,CA,90006,OW0229233,Y. CREW INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,D ADDICTION,ACTIVE,PR0179982,"['Karaoke', 'Lounges', 'Sports Bars']",False,34.0515518188477,-118.30867767334,$$,3.5,9,jyerUGWDIHibGn2sUOT5gQ
32,DAOD0NKYX,06/24/2016 12:00:00 AM,CHIPOTLE MEXICAN GRILL,99,A,1,ROUTINE INSPECTION,EE0000746,5047 EAGLE ROCK BLVD,LOS ANGELES,FA0167464,CA,90041,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHIPOTLE MEXICAN GRILL,ACTIVE,PR0157832,"['Mexican', 'Fast Food']",False,34.1383507750193,-118.214655006083,$,2.5,94,tfstDxZVnufg7ZNg8KM2qw
33,DAYH3TCKA,06/24/2016 12:00:00 AM,HEUNG  RAE GAK,90,A,1,ROUTINE INSPECTION,EE0000869,357 S WESTERN AVE STE 102,LOS ANGELES,FA0027416,CA,90020,OW0033727,SOUTHERN CALIF HEUNG RAE GAK,RESTAURANT (31-60) SEATS HIGH RISK,1635,HEUNG  RAE GAK,ACTIVE,PR0007163,"['Chinese', 'Korean']",False,34.067312,-118.3092449,$$,4.0,163,r1dZeBu2gIvA2sAL1LpesQ
34,DA4UPX91M,06/24/2016 12:00:00 AM,FOO CHOW RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000740,949 N HILL ST,LOS ANGELES,FA0013841,CA,90012,OW0039715,"YIP, JERRY CHUNG",RESTAURANT (61-150) SEATS HIGH RISK,1638,FOO CHOW RESTAURANT,ACTIVE,PR0024674,['Chinese'],False,34.0658645629883,-118.23819732666,$,3.0,331,S3DGfst_zkYr5yHM5ZfIFQ
35,DAJXBQR7B,06/24/2016 12:00:00 AM,CHIPOTLE MEXICAN GRILL,98,A,1,ROUTINE INSPECTION,EE0000853,5550 W WILSHIRE BLVD STE #101B,LOS ANGELES,FA0008979,CA,90036,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHIPOTLE MEXICAN GRILL,ACTIVE,PR0030434,"['Fast Food', 'Mexican']",False,34.06201,-118.34979,$,2.5,185,MzcsV759cW51LUEPpZWb5w
36,DAUL2VQBC,06/24/2016 12:00:00 AM,MO BETTER BURGERS,97,A,1,ROUTINE INSPECTION,EE0000853,901 S LA BREA AVE STE #2,LOS ANGELES,FA0041041,CA,90036,OW0012208,"FOUCHE, EVE",RESTAURANT (0-30) SEATS HIGH RISK,1632,MO BETTER BURGERS,ACTIVE,PR0018966,['Burgers'],False,34.05867,-118.34578,$,4.5,612,7ZZeVkEsU2dINb03Yf_R2g
37,DAIKVS9H7,06/24/2016 12:00:00 AM,BANG NA,90,A,1,ROUTINE INSPECTION,EE0000360,637 N SPRING ST,LOS ANGELES,FA0171432,CA,90012,OW0178521,BARBARA SLIP LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BANG NA,INACTIVE,PR0163779,"['Thai', 'Asian Fusion', 'Chicken Wings']",False,34.0588322,-118.2385676,$$,4.0,179,XGjPHlFMgjOg6SFv20ZZhA
38,DATA6EAPW,06/24/2016 12:00:00 AM,NOSHI SUSHI,90,A,1,ROUTINE INSPECTION,EE0001003,4430 BEVERLY BLVD,LOS ANGELES,FA0042693,CA,90004,OW0026309,NOSHI SUSHI CORPORATION,RESTAURANT (61-150) SEATS HIGH RISK,1638,NOSHI SUSHI,ACTIVE,PR0003176,"['Sushi Bars', 'Japanese']",False,34.0761600290924,-118.305407725275,$$,4.0,1203,Ls0cIqY-v6CqNoE2rHjBNg
39,DADFFY30Y,06/24/2016 12:00:00 AM,THE SIDEWALK GRILL,95,A,1,ROUTINE INSPECTION,EE0000846,1727 N VERMONT AVE STE 102,LOS ANGELES,FA0072472,CA,90027,OW0032497,SHEKARCHI EIMON M.,RESTAURANT (0-30) SEATS HIGH RISK,1632,THE SIDEWALK GRILL,ACTIVE,PR0030782,"['Mediterranean', 'Salad', 'Sandwiches']",False,34.1026289157429,-118.291943635377,$$,4.5,782,nqYbRGPmYA0X_sjSBtXpgw
40,DAXPQSKSJ,06/24/2016 12:00:00 AM,LA PIZZA LOCA #5,93,A,1,ROUTINE INSPECTION,EE0001049,5040 WHITTIER BLVD,LOS ANGELES,FA0065262,CA,90022,OW0020451,"LA PIZZA LOCA, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PIZZA LOCA #5,ACTIVE,PR0026576,"['Pizza', 'Fast Food', 'Chicken Wings']",False,34.0209647,-118.1605585,$,2.5,11,98r-PcEng-m2RklibA7CqA
41,DAAUITTJY,06/24/2016 12:00:00 AM,PUNCHBOWL,94,A,1,ROUTINE INSPECTION,EE0000846,4645 MELBOURNE AVE,LOS ANGELES,FA0224881,CA,90027,OW0229363,THE TREE OF LIFE FOODS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PUNCHBOWL,ACTIVE,PR0180160,"['Live/Raw Food', 'Vegan', 'Juice Bars & Smoothies']",False,34.1037293336785,-118.2912730413,$$,4.5,359,MjgVVthBE8O7Ft_XPRExng
42,DAHC6TSMU,06/24/2016 12:00:00 AM,AMALIA'S RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0001003,4210 BEVERLY BLVD,LOS ANGELES,FA0222462,CA,90004-4430,OW0227303,"AMALIA'S KITCHEN, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,AMALIA'S RESTAURANT,ACTIVE,PR0177473,"['Latin American', 'Spanish']",False,34.0761551,-118.3009489,$$,4.0,80,akgSUEIVS_-TFIie8Caoqg
43,DAS2BM4LH,06/24/2016 12:00:00 AM,EL CHIPILIN,90,A,1,ROUTINE INSPECTION,EE0001003,4170 BEVERLY BLVD,LOS ANGELES,FA0012177,CA,90004,OW0023869,MAZARIEGOS MARIO JAVIER,RESTAURANT (31-60) SEATS HIGH RISK,1635,EL CHIPILIN,ACTIVE,PR0034120,"['Salvadoran', 'Honduran']",False,34.0761551,-118.2999454,$,3.5,28,BpbUMCDO3Snj2ltdzVVFsw
44,DAPQ0LQPV,06/23/2016 12:00:00 AM,PIZZA LA,98,A,1,ROUTINE INSPECTION,EE0000923,3109 N SAN FERNANDO RD,LOS ANGELES,FA0222724,CA,90065,OW0227522,JAIME VALLIN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA LA,ACTIVE,PR0177769,['Pizza'],False,34.1151448,-118.2459233,$,4.5,32,Qdma-BmazPtkPC-qwLm73g
45,DA03KAKIA,06/23/2016 12:00:00 AM,CHINESS EXPRESS,91,A,1,ROUTINE INSPECTION,EE0001026,4414 S AVALON BLVD,LOS ANGELES,FA0008960,CA,90011,OW0012102,"FOO, SAY SENG",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHINESS EXPRESS,ACTIVE,PR0024157,['Chinese'],False,34.0032783150673,-118.26521448791,blank,2.0,2,KzlqENAmJQ5q1d3S5s4B0A
46,DASMML5PD,06/23/2016 12:00:00 AM,TOM'S BURGERS,91,A,1,ROUTINE INSPECTION,EE0000557,3566 E 1ST ST,LOS ANGELES,FA0167663,CA,90063,OW0130645,"TOM'S BURGERS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,TOM'S BURGERS,ACTIVE,PR0158043,"['Burgers', 'Fast Food', 'Mexican']",False,34.0359717607498,-118.189936950803,$,4.5,43,Psx-Y_PDOSNf12PyzJ4Lcw
47,DAZLKO0IS,06/23/2016 12:00:00 AM,MCDONALD'S #3100,94,A,1,ROUTINE INSPECTION,EE0000557,1617 EASTERN AVE,LOS ANGELES,FA0066725,CA,90063,OW0031523,SANCHEZ FAMILY CORPORATION,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALDS #3100,ACTIVE,PR0005700,"['Fast Food', 'Burgers', 'Coffee & Tea']",False,34.0597703954576,-118.173389732838,$,1.5,101,bOxDzc_pJd2tJ3JphODE5A
48,DAQVVLWLZ,06/23/2016 12:00:00 AM,MARISCOS PASEO DE ACAPONETA,90,A,1,ROUTINE INSPECTION,EE0001026,4616 S AVALON BLVD,LOS ANGELES,FA0037502,CA,90011,OW0006792,"CERVANTES, GLORIA",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARISCOS PASEO DE ACAPONETA,INACTIVE,PR0032664,"['Mexican', 'Seafood']",False,34.0010796,-118.2651215,$,4.0,1,W9RqlAh5pMlnaec5_batPQ
49,DA0D31FTU,06/23/2016 12:00:00 AM,CILANTRO FRESH MEXICAN GRILL,94,A,1,ROUTINE INSPECTION,EE0000721,330 S HOPE ST # #23,LOS ANGELES,FA0015360,CA,90071,OW0017430,JARRAHZADEH NITRA,RESTAURANT (0-30) SEATS HIGH RISK,1632,CILANTRO FRESH MEXICAN GRILL,ACTIVE,PR0041047,"['Mexican', 'Imported Food']",True,34.05287,-118.2522,$,3.0,47,eOOGhT-IGB5pcuywHwFQlQ
50,DABHUHSC4,06/23/2016 12:00:00 AM,EKKAMAI THAI RESTAURANT,80,B,1,ROUTINE INSPECTION,EE0000953,13223 W WASHINGTON BLVD,LOS ANGELES,FA0020416,CA,90066,OW0015784,HOANG TRINH PHAM,RESTAURANT (31-60) SEATS HIGH RISK,1635,EKKAMAI THAI RESTAURANT,ACTIVE,PR0005791,['Thai'],False,33.9934553510867,-118.442344364418,$$,4.0,921,GWr2hidrGrgldLdLzOJUrA
51,DAGZPS8WS,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,99,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- COFFEE BAR,ACTIVE,PR0173231,['Grocery'],False,34.0458759668836,-118.257620123204,$$,3.5,465,Dn_V3mScbXOpVPn0w2gcMg
52,DAGZPS8WS,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,99,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- COFFEE BAR,ACTIVE,PR0173231,['Grocery'],False,34.0458759668836,-118.257620123204,$$,3.5,465,Dn_V3mScbXOpVPn0w2gcMg
53,DAGZPS8WS,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,99,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- COFFEE BAR,ACTIVE,PR0173231,['Grocery'],False,34.0458759668836,-118.257620123204,$$,3.5,465,Dn_V3mScbXOpVPn0w2gcMg
54,DAGZPS8WS,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,99,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- COFFEE BAR,ACTIVE,PR0173231,['Grocery'],False,34.0458759668836,-118.257620123204,$$,3.5,465,Dn_V3mScbXOpVPn0w2gcMg
55,DAGZPS8WS,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,99,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- COFFEE BAR,ACTIVE,PR0173231,['Grocery'],False,34.0458759668836,-118.257620123204,$$,3.5,465,Dn_V3mScbXOpVPn0w2gcMg
56,DAXCPQJAW,06/23/2016 12:00:00 AM,WHOLE FOODS MARKET,97,A,1,ROUTINE INSPECTION,EE0000721,770 S GRAND AVE,LOS ANGELES,FA0179599,CA,90014,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WHOLE FOODS MARKET- BAKERY,ACTIVE,PR0173229,['Grocery'],False,34.0458759668836,-118.257620123204,$$,3.5,465,Dn_V3mScbXOpVPn0w2gcMg
