,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
0,DA0MEK8SI,03/29/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,99,A,1,ROUTINE INSPECTION,EE0000117,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,HILLCREST COUNTRY CLUB EMPLOYEE DINING,ACTIVE,PR0127629,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
1,DA0MEK8SI,03/29/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,99,A,1,ROUTINE INSPECTION,EE0000117,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,HILLCREST COUNTRY CLUB EMPLOYEE DINING,ACTIVE,PR0127629,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
2,DA0MEK8SI,03/29/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,99,A,1,ROUTINE INSPECTION,EE0000117,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,HILLCREST COUNTRY CLUB EMPLOYEE DINING,ACTIVE,PR0127629,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
3,DA0MEK8SI,03/29/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,99,A,1,ROUTINE INSPECTION,EE0000117,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,HILLCREST COUNTRY CLUB EMPLOYEE DINING,ACTIVE,PR0127629,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
4,DAM32RKFJ,03/03/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,96,A,1,ROUTINE INSPECTION,EE0000375,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HILLCREST COUNTRY CLUB TENNIS CAFE,ACTIVE,PR0000152,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
5,DAM32RKFJ,03/03/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,96,A,1,ROUTINE INSPECTION,EE0000375,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HILLCREST COUNTRY CLUB TENNIS CAFE,ACTIVE,PR0000152,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
6,DAM32RKFJ,03/03/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,96,A,1,ROUTINE INSPECTION,EE0000375,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HILLCREST COUNTRY CLUB TENNIS CAFE,ACTIVE,PR0000152,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
7,DAM32RKFJ,03/03/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,96,A,1,ROUTINE INSPECTION,EE0000375,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HILLCREST COUNTRY CLUB TENNIS CAFE,ACTIVE,PR0000152,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
8,DAWQY8PYD,03/03/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,90,A,1,ROUTINE INSPECTION,EE0000375,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,HILLCREST COUNTRY CLUB MAIN KITCHEN,ACTIVE,PR0039330,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
9,DAWQY8PYD,03/03/2016 12:00:00 AM,HILLCREST COUNTRY CLUB,90,A,1,ROUTINE INSPECTION,EE0000375,10000 W PICO BLVD,LOS ANGELES,FA0001714,CA,90064,OW0015531,HILLCREST COUNTRY CLUB INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,HILLCREST COUNTRY CLUB MAIN KITCHEN,ACTIVE,PR0039330,['Country Clubs'],False,34.051907,-118.4069896,blank,4.5,17,_9cy8o3ZaRcLSrgv2BZjuA
