,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
10,DAR6PV5R0,06/26/2017 12:00:00 AM,ILONGGO RESTAURANT,81,B,1,ROUTINE INSPECTION,EE0000904,4627 SANTA MONICA BLVD # C,LOS ANGELES,FA0243033,CA,90029,OW0238541,MICHAEL VINCENT DINULOS,RESTAURANT (0-30) SEATS HIGH RISK,1632,ILONGGO RESTAURANT,ACTIVE,PR0191258,"['Filipino', 'Fast Food', 'Delis']",False,34.0911363566819,-118.290411144434,$,3.5,21,b-q_rGBMtHq7-D8P9RDFJw
11,DA0YLG0IO,06/26/2017 12:00:00 AM,KANPAI JAPANESE SUSHI BAR & GRILL,97,A,1,ROUTINE INSPECTION,EE0000733,8736 S SEPULVEDA BLVD UNIT C,LOS ANGELES,FA0171503,CA,90045,OW0022458,LUCKY SCOOPS CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,KANPAI JAPANESE SUSHI BAR & GRILL,ACTIVE,PR0163902,"['Sushi Bars', 'Ramen']",False,33.957713033813,-118.395974141022,$$,4.0,496,rupB_SZL6dEh3zi8ZnxM2w
12,DAUK9L6U0,06/26/2017 12:00:00 AM,GOOD TIME DONUTS,95,A,1,ROUTINE INSPECTION,EE0001006,2548 W TEMPLE ST,LOS ANGELES,FA0026327,CA,90026,OW0018288,"KAING, KRISTINE",RESTAURANT (0-30) SEATS MODERATE RISK,1631,GOOD TIME DONUTS,ACTIVE,PR0029739,['Donuts'],False,34.072208404541,-118.274090588093,$,4.0,13,oPpflGrMoAYDCHdkRsDcgA
13,DAEVNDVZQ,06/26/2017 12:00:00 AM,BURGER KING # 11490,96,A,1,ROUTINE INSPECTION,EE0000846,4918 W SUNSET BLVD,LOS ANGELES,FA0011447,CA,90027,OW0011645,FARSHI JACK/CALIFORNIA FOOD,RESTAURANT (61-150) SEATS MODERATE RISK,1637,BURGER KING,ACTIVE,PR0016692,"['Fast Food', 'Burgers']",False,34.0978259095828,-118.297059740175,$,1.5,36,LF4t6NHwFLQc1d9uO8TLGg
14,DAVDEFL7L,06/26/2017 12:00:00 AM,FIST OF FUSION,97,A,1,ROUTINE INSPECTION,EE0000835,6801 HOLLYWOOD BLVD # 322,LOS ANGELES,FA0244368,CA,90028-6143,OW0239578,"FIST OF FUSION RESTAURANTS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,FIST OF FUSION,ACTIVE,PR0192652,"['Asian Fusion', 'Filipino', 'Hawaiian']",False,34.1021077916729,-118.340764233634,$$,4.0,124,gaFYNdbrv75Qq0lQf5kB7w
15,DAN8KE1YU,06/26/2017 12:00:00 AM,NEW YORK CAFE,96,A,1,ROUTINE INSPECTION,EE0000846,4959 W SUNSET BLVD,LOS ANGELES,FA0041678,CA,90027,OW0025900,NEW YORK CAFE INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,NEW YORK CAFE,ACTIVE,PR0016654,"['Bakeries', 'Pizza']",False,34.0982749,-118.2977042,$,4.0,55,QQTMtl5-cN7htcwxKbdxUQ
16,DAAHMV2M1,06/26/2017 12:00:00 AM,LOS BURRITOS,93,A,1,ROUTINE INSPECTION,EE0000846,4929 W SUNSET BLVD,LOS ANGELES,FA0022758,CA,90027,OW0037970,"VILLAREAL,NICOLAS DBA",RESTAURANT (61-150) SEATS HIGH RISK,1638,LOS BURRITOS,ACTIVE,PR0039286,['Mexican'],False,34.098357,-118.297015,$,2.5,220,f0YvYgdEay1krnl4oGcjiQ
17,DAVCIAE7Z,06/26/2017 12:00:00 AM,LORY'S RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000846,4963 W SUNSET BLVD,LOS ANGELES,FA0065902,CA,90027,OW0003659,"BADIKYAN, HOVHANNES",RESTAURANT (0-30) SEATS HIGH RISK,1632,LORY'S RESTAURANT,ACTIVE,PR0046595,"['Middle Eastern', 'Mediterranean', 'Vegetarian']",False,34.0983351,-118.2977342,$,4.5,38,RaKnMxcrsFtx6ii7yO353Q
18,DAJE7Q8O1,06/23/2017 12:00:00 AM,SOUPLANTATION #135,97,A,1,ROUTINE INSPECTION,EE0000697,2921 LOS FELIZ BLVD 3,LOS ANGELES,FA0245110,CA,90039,OW0240226,"GARDEN FRESH RESTAURANTS, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,SOUPLANTATION,ACTIVE,PR0193487,"['Salad', 'Vegetarian', 'Buffets']",False,34.12663,-118.26405,$$,3.5,311,0ZPJsD5QbbDzSRcOS69rVw
19,DA0881504,06/23/2017 12:00:00 AM,EL TORITO CAFE,99,A,1,ROUTINE INSPECTION,EE0000950,5720 1/2 E BEVERLY BLVD,LOS ANGELES,FA0021611,CA,90022,OW0023198,"VITAL, DELIA M.",RESTAURANT (0-30) SEATS LOW RISK,1630,EL TORITO CAFE,ACTIVE,PR0005769,['Mexican'],False,34.026714,-118.145126,blank,5.0,2,BNVj5qV8wuN70LCDDcHBGQ
20,DA0881504,06/23/2017 12:00:00 AM,EL TORITO CAFE,99,A,1,ROUTINE INSPECTION,EE0000950,5720 1/2 E BEVERLY BLVD,LOS ANGELES,FA0021611,CA,90022,OW0023198,"VITAL, DELIA M.",RESTAURANT (0-30) SEATS LOW RISK,1630,EL TORITO CAFE,ACTIVE,PR0005769,['Mexican'],False,34.026714,-118.145126,blank,5.0,2,BNVj5qV8wuN70LCDDcHBGQ
21,DADYIJK4D,06/23/2017 12:00:00 AM,EL TORITO CAFE,100,A,1,ROUTINE INSPECTION,EE0000950,5720 1/2 E BEVERLY BLVD,LOS ANGELES,FA0021611,CA,90022,OW0023198,"VITAL, DELIA M.",RESTAURANT (0-30) SEATS LOW RISK,1630,EL TORITO CAFE,ACTIVE,PR0005769,['Mexican'],False,34.026714,-118.145126,blank,5.0,2,BNVj5qV8wuN70LCDDcHBGQ
22,DADYIJK4D,06/23/2017 12:00:00 AM,EL TORITO CAFE,100,A,1,ROUTINE INSPECTION,EE0000950,5720 1/2 E BEVERLY BLVD,LOS ANGELES,FA0021611,CA,90022,OW0023198,"VITAL, DELIA M.",RESTAURANT (0-30) SEATS LOW RISK,1630,EL TORITO CAFE,ACTIVE,PR0005769,['Mexican'],False,34.026714,-118.145126,blank,5.0,2,BNVj5qV8wuN70LCDDcHBGQ
23,DAWYOV68Q,06/23/2017 12:00:00 AM,JANG AN RESTAURANT,90,A,1,ROUTINE INSPECTION,EE0000884,2773 W OLYMPIC BLVD,LOS ANGELES,FA0245226,CA,90006-2632,OW0240315,D&T SUH INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,JANG AN RESTAURANT,ACTIVE,PR0193591,['Korean'],False,34.05291,-118.29401,$$,4.0,27,fbQJE1RQFVnwXJtbKNseNQ
24,DA2LDZ22Z,06/23/2017 12:00:00 AM,POKE BAR,96,A,1,ROUTINE INSPECTION,EE0000871,5273 OLYMPIC BLVD,LOS ANGELES,FA0244248,CA,90036,OW0239473,TMTA INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,POKE BAR,ACTIVE,PR0192522,"['Poke', 'Hawaiian', 'Sushi Bars']",False,34.0573999518676,-118.345639184117,$$,4.0,96,zHTLk-uctXMNPwA0bocWbw
25,DASQG1VZ5,06/23/2017 12:00:00 AM,WONDER FOOD BAKERY,97,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000740,943 N BROADWAY STE 101,LOS ANGELES,FA0074133,CA,90012,OW0016365,HOSANNA BAKING CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WONDER FOOD BAKERY,ACTIVE,PR0020361,"['Bakeries', 'Coffee & Tea', 'Custom Cakes']",False,34.06519,-118.23712,$,3.5,157,3GpSGxt97OPJ_EgDcvATsA
26,DASQG1VZ5,06/23/2017 12:00:00 AM,WONDER FOOD BAKERY,97,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000740,943 N BROADWAY STE 101,LOS ANGELES,FA0074133,CA,90012,OW0016365,HOSANNA BAKING CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WONDER FOOD BAKERY,ACTIVE,PR0020361,"['Bakeries', 'Coffee & Tea', 'Custom Cakes']",False,34.06519,-118.23712,$,3.5,157,3GpSGxt97OPJ_EgDcvATsA
27,DAZRON34C,06/06/2017 12:00:00 AM,WONDER FOOD BAKERY,86,B,1,ROUTINE INSPECTION,EE0000740,943 N BROADWAY STE 101,LOS ANGELES,FA0074133,CA,90012,OW0016365,HOSANNA BAKING CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WONDER FOOD BAKERY,ACTIVE,PR0020361,"['Bakeries', 'Coffee & Tea', 'Custom Cakes']",False,34.06519,-118.23712,$,3.5,157,3GpSGxt97OPJ_EgDcvATsA
28,DAZRON34C,06/06/2017 12:00:00 AM,WONDER FOOD BAKERY,86,B,1,ROUTINE INSPECTION,EE0000740,943 N BROADWAY STE 101,LOS ANGELES,FA0074133,CA,90012,OW0016365,HOSANNA BAKING CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WONDER FOOD BAKERY,ACTIVE,PR0020361,"['Bakeries', 'Coffee & Tea', 'Custom Cakes']",False,34.06519,-118.23712,$,3.5,157,3GpSGxt97OPJ_EgDcvATsA
29,DADVY9QQH,06/23/2017 12:00:00 AM,DONA BIBI'S RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000884,2400 W 7TH ST #101 -103,LOS ANGELES,FA0244214,CA,90057,OW0239439,GESELL PONCE,RESTAURANT (31-60) SEATS HIGH RISK,1635,DONA BIBI'S RESTAURANT,INACTIVE,PR0192484,['Honduran'],False,34.0577596,-118.2803144,$,4.0,79,sggNj8JgxfxuPgoNS_Iq9g
30,DADCUTR4H,06/23/2017 12:00:00 AM,POLLO A LA BRASA,91,A,1,ROUTINE INSPECTION,EE0000854,764 S WESTERN AVE,LOS ANGELES,FA0180602,CA,90005-3184,OW0185958,POLLO A LA BRASA,RESTAURANT (0-30) SEATS HIGH RISK,1632,POLLO A LA BRASA,ACTIVE,PR0174399,"['Latin American', 'Peruvian']",False,34.057823,-118.308776,$,4.0,698,5K-jAlFfFX1nnaeT8zsufw
31,DATNFIJNL,06/23/2017 12:00:00 AM,HEIRLOOM,94,A,1,ROUTINE INSPECTION,EE0000923,3232 N FIGUEROA ST,LOS ANGELES,FA0240411,CA,90065,OW0236508,HEIRLOOM - L.A. LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,HEIRLOOM,ACTIVE,PR0188435,['Caterers'],False,34.085861,-118.219186,blank,4.5,114,U6bgZIPl2gEncn1GJ8gR0g
32,DAGSU9TLV,06/23/2017 12:00:00 AM,CHINA EXPRESS,90,A,1,ROUTINE INSPECTION,EE0000740,2331 E 4TH ST,LOS ANGELES,FA0244718,CA,90033-4305,OW0239891,SOVAN LUONG,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA EXPRESS,ACTIVE,PR0193058,"['Cambodian', 'Fast Food', 'Chinese']",True,34.0408557,-118.2119698,blank,4.0,8,09D9LXl5hgcicRGLEA3R4A
33,DAHPBDD0S,06/23/2017 12:00:00 AM,HAMASAKU,90,A,1,ROUTINE INSPECTION,EE0000684,11043 SANTA MONICA BLVD,LOS ANGELES,FA0063156,CA,90025,OW0008302,CKE RESTAURANT VENTURES LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,HAMASAKU,ACTIVE,PR0010982,"['Japanese', 'Sushi Bars']",False,34.048303,-118.443351,$$$,4.0,420,py2dW-WLfw8RfT4lkYX6pA
34,DAKVYEK04,06/23/2017 12:00:00 AM,OK CHINESE FOOD,91,A,1,ROUTINE INSPECTION,EE0000746,2256 COLORADO BLVD STE #112,LOS ANGELES,FA0042456,CA,90041,OW0021850,"LIN, SENG C",RESTAURANT (0-30) SEATS HIGH RISK,1632,OK CHINESE FOOD,ACTIVE,PR0018815,"['Fast Food', 'Chinese']",False,34.13901,-118.21566,$,3.5,142,KRxN0L5SHrCAY7Nm4bZdBw
35,DA0APS0FU,06/23/2017 12:00:00 AM,SHERATON HOTEL,98,A,1,ROUTINE INSPECTION,EE0000733,6101 W CENTURY BLVD,LOS ANGELES,FA0138400,CA,90045,OW0101759,HAZENS INVESTMENT LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,EMPLOYEE CAFETERIA,ACTIVE,PR0122705,['Coffee & Tea'],False,33.94653,-118.39078,$,3.0,32,kkj_2X_u0-P2ZxmmRvC6Fw
36,DABTUJ8PV,06/23/2017 12:00:00 AM,SHERATON HOTEL,99,A,1,ROUTINE INSPECTION,EE0000733,6101 W CENTURY BLVD,LOS ANGELES,FA0138400,CA,90045,OW0101759,HAZENS INVESTMENT LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,BANQUET KITCHEN,ACTIVE,PR0122704,['Coffee & Tea'],False,33.94653,-118.39078,$,3.0,32,kkj_2X_u0-P2ZxmmRvC6Fw
37,DAE4YOP3M,05/17/2017 12:00:00 AM,SHERATON HOTEL,95,A,1,ROUTINE INSPECTION,EE0000733,6101 W CENTURY BLVD,LOS ANGELES,FA0138400,CA,90045,OW0101759,HAZENS INVESTMENT LLC,RESTAURANT (0-30) SEATS LOW RISK,1630,STARBUCKS COFFEE,ACTIVE,PR0122709,['Coffee & Tea'],False,33.94653,-118.39078,$,3.0,32,kkj_2X_u0-P2ZxmmRvC6Fw
38,DANQHVO6S,05/17/2017 12:00:00 AM,SHERATON HOTEL,98,A,1,ROUTINE INSPECTION,EE0000733,6101 W CENTURY BLVD,LOS ANGELES,FA0138400,CA,90045,OW0101759,HAZENS INVESTMENT LLC,RESTAURANT (61-150) SEATS LOW RISK,1636,THE BAR,ACTIVE,PR0122710,['Coffee & Tea'],False,33.94653,-118.39078,$,3.0,32,kkj_2X_u0-P2ZxmmRvC6Fw
39,DABZV3PB8,06/23/2017 12:00:00 AM,JACK IN THE BOX #3214,94,A,1,ROUTINE INSPECTION,EE0000366,1615 S BROADWAY,LOS ANGELES,FA0030856,CA,90015,OW0017276,"JACK IN THE BOX, INC",RESTAURANT (61-150) SEATS MODERATE RISK,1637,JACK IN THE BOX #3214,ACTIVE,PR0012652,['Fast Food'],False,34.03379,-118.264198,$,2.0,31,XT1cB9jFsj7_ygLkSATz_g
40,DANUW2Q2V,06/23/2017 12:00:00 AM,KABOB BOWL,92,A,1,ROUTINE INSPECTION,EE0000923,3125 N SAN FERNANDO RD,LOS ANGELES,FA0244582,CA,90065,OW0004134,"BAZIKIAN, RAFIK",RESTAURANT (61-150) SEATS HIGH RISK,1638,KABOB BOWL,ACTIVE,PR0192899,"['Mediterranean', 'Vegetarian', 'Middle Eastern']",False,34.1152705,-118.2460433,$,5.0,90,aJwc6FwkLgel0uE2ju997Q
41,DA1XKWBN6,06/23/2017 12:00:00 AM,YUM YUM DONUT SHOP #54,97,A,1,ROUTINE INSPECTION,EE0000740,1834 E MARENGO ST,LOS ANGELES,FA0055552,CA,90033,OW0040037,YUM YUM DONUT SHOPS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YUM YUM DONUT SHOP,ACTIVE,PR0037338,['Donuts'],True,34.0578458,-118.2105674,blank,3.0,1,jau3hzSf1A2subdxGFND5g
42,DADA84AZ2,06/23/2017 12:00:00 AM,8 OZ POKE,95,A,1,ROUTINE INSPECTION,EE0000951,7217 MELROSE AVE,LOS ANGELES,FA0245001,CA,90046,OW0240137,DINING STAR INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,8 OZ POKE,ACTIVE,PR0193358,"['Hawaiian', 'Poke']",True,34.08375,-118.34682,$$,4.5,67,ig08agcEZMmELAaGF1C7nw
43,DAEWPXZLX,06/23/2017 12:00:00 AM,NORTHERN CAFE,91,A,1,ROUTINE INSPECTION,EE0000951,8459 BEVERLY BLVD,LOS ANGELES,FA0245050,CA,90048,OW0240181,ZYJ CORP,RESTAURANT (31-60) SEATS HIGH RISK,1635,NORTHERN CAFE,ACTIVE,PR0193408,['Chinese'],False,34.0761949,-118.3751356,$$,4.0,197,kK2o4A2R9483zQ6IJBBGVg
44,DA8BXZ260,06/23/2017 12:00:00 AM,FORTUNE HOUSE,91,A,1,ROUTINE INSPECTION,EE0000853,6031 SAN VICENTE BLVD,LOS ANGELES,FA0244311,CA,90036,OW0239530,THOUSAND RIVER LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,FORTUNE HOUSE,ACTIVE,PR0192590,"['Chinese', 'Seafood', 'Noodles']",False,34.05828,-118.36252,$$,4.0,143,e8zRlJtK-pmau8hDgOwllQ
45,DASXEKZOU,06/23/2017 12:00:00 AM,MEAT LOVE BBQ,90,A,1,ROUTINE INSPECTION,EE0000884,1145 S WESTERN AVE,LOS ANGELES,FA0245377,CA,90006-2314,OW0240436,NAM SONG DEVELOPMENT INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,MEAT LOVE BBQ,ACTIVE,PR0193762,"['Korean', 'Barbeque', 'Beer Bar']",False,34.0497265,-118.3091849,$$,4.0,214,hb2Oa6F8n70XlDxC8eRIFg
46,DALC9AYLR,06/23/2017 12:00:00 AM,SUN HA JANG,96,A,1,ROUTINE INSPECTION,EE0000854,4032 W OLYMPIC BLVD,LOS ANGELES,FA0035037,CA,90019,OW0040081,"YUSS, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,SUN HA JANG,ACTIVE,PR0045022,"['Korean', 'Barbeque']",False,34.0540295,-118.3216346,$$,3.5,190,d45FC62PLvXTsnbt0VWGDA
47,DADLJTFWF,06/23/2017 12:00:00 AM,STAR FUSION POCHA,90,A,1,ROUTINE INSPECTION,EE0000884,1144 S WESTERN AVE STE 107,LOS ANGELES,FA0005509,CA,90006,OW0017009,INTEGRATED MARKETING CO. INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,STAR FUSION POCHA,ACTIVE,PR0032998,['Korean'],True,34.0493965148926,-118.308433532715,$$,3.5,42,PCPVvJ8SBYmTyIKTyrpCLw
48,DARK93LRJ,06/23/2017 12:00:00 AM,LA MONARCA BAKERY,96,A,1,ROUTINE INSPECTION,EE0000740,101 N BOYLE AVE,LOS ANGELES,FA0166071,CA,90033,OW0129274,"MONARCA, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA MONARCA BAKERY,ACTIVE,PR0156321,"['Coffee & Tea', 'Bakeries', 'Mexican']",False,34.0473664551973,-118.219907283783,$,4.0,115,g9IUwKcheGSUK4PDTZ-2WQ
49,DALTP1N9B,06/23/2017 12:00:00 AM,BAOHAUS,92,A,1,ROUTINE INSPECTION,EE0000360,727 N BROADWAY STE 130,LOS ANGELES,FA0241455,CA,90012,OW0237349,BAOHAUS FAR EAST PLAZA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,BAOHAUS,ACTIVE,PR0189568,"['Taiwanese', 'Chinese']",False,34.0615394967125,-118.239711444674,$$,4.0,421,E-NAwWgfnEWd-wr9rst06Q
50,DA7CG6U0Q,06/23/2017 12:00:00 AM,OLYMPIC CAFE HOUSE OF BKFST,92,A,1,ROUTINE INSPECTION,EE0000854,3728 W OLYMPIC BLVD,LOS ANGELES,FA0067923,CA,90019,OW0031258,"SAKAMOTO, LINDA S",RESTAURANT (0-30) SEATS HIGH RISK,1632,OLYMPIC CAFE HOUSE OF BKFST,ACTIVE,PR0036048,"['Breakfast & Brunch', 'Coffee & Tea', 'American (Traditional)']",False,34.05315,-118.31938,$,3.5,224,F84VYmRA7Q8nm3W417rNDg
51,DADPRTRXK,06/23/2017 12:00:00 AM,LAS CHAMPAS RESTAURANT #12,90,A,1,ROUTINE INSPECTION,EE0001049,4509 WHITTIER BLVD,LOS ANGELES,FA0244992,CA,90022,OW0240128,OSMIN AGUILAR,RESTAURANT (31-60) SEATS HIGH RISK,1635,LAS CHAMPAS RESTAURANT #12,ACTIVE,PR0193348,['Salvadoran'],False,34.0235595703125,-118.170623779297,$,2.5,10,B9C7It2Qz8gB9fZnh8OiXQ
52,DAYHKCBPX,06/23/2017 12:00:00 AM,MAC TACO,90,A,1,ROUTINE INSPECTION,EE0000884,692 S ALVARADO ST,LOS ANGELES,FA0244212,CA,90057,OW0239437,J & B  FOOD INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,MAC TACO,ACTIVE,PR0192481,"['Mexican', 'Chicken Shop']",True,34.0567970479827,-118.276511949827,$,4.0,23,5e0s6YF95Nhbk8sMhJ0vRA
53,DAUW7PP0D,06/23/2017 12:00:00 AM,GAJU SUSHI & UDON,90,A,1,ROUTINE INSPECTION,EE0000869,450 S WESTERN AVE,LOS ANGELES,FA0242595,CA,90020,OW0238188,TRIPLE ANGELES INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,GAJU SUSHI & UDON,ACTIVE,PR0190787,"['Japanese', 'Sushi Bars', 'Soup']",False,34.0658026164564,-118.308933134416,$,4.5,28,OhVwt0uDxrmch1_PvN6ceQ
54,DAUW7PP0D,06/23/2017 12:00:00 AM,GAJU SUSHI & UDON,90,A,1,ROUTINE INSPECTION,EE0000869,450 S WESTERN AVE,LOS ANGELES,FA0242595,CA,90020,OW0238188,TRIPLE ANGELES INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,GAJU SUSHI & UDON,ACTIVE,PR0190787,['Shopping'],True,34.0657653808594,-118.308464050293,$,3.5,88,JLadeC9w57Njn8Q1-dmwSA
55,DAJMS9ITS,06/22/2017 12:00:00 AM,CALIFORNIA MARKET,90,A,1,ROUTINE INSPECTION,EE0000869,450 S WESTERN AVE,LOS ANGELES,FA0180487,CA,90020,OW0185850,GAJU MARKET CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA MARKET - BANCHAN KITCHEN,ACTIVE,PR0174256,"['Japanese', 'Sushi Bars', 'Soup']",False,34.0658026164564,-118.308933134416,$,4.5,28,OhVwt0uDxrmch1_PvN6ceQ
56,DAJMS9ITS,06/22/2017 12:00:00 AM,CALIFORNIA MARKET,90,A,1,ROUTINE INSPECTION,EE0000869,450 S WESTERN AVE,LOS ANGELES,FA0180487,CA,90020,OW0185850,GAJU MARKET CORPORATION,RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA MARKET - BANCHAN KITCHEN,ACTIVE,PR0174256,['Shopping'],True,34.0657653808594,-118.308464050293,$,3.5,88,JLadeC9w57Njn8Q1-dmwSA
