,index,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
0,769,DAYHI6ZJN,04/28/2016 12:00:00 AM,LOS ANGELES COUNTRY CLUB,97,A,1,ROUTINE INSPECTION,EE0000911,10101 WILSHIRE BLVD,LOS ANGELES,FA0035607,CA,90024,OW0022257,LOS ANGELES COUNTRY CLUB,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LOS ANGELES COUNTRY CLUB SNA,ACTIVE,PR0016951,['Country Clubs'],False,34.0482215276711,-118.388064050434,blank,4.0,15,xOt-S6iPjxhgycMYoJpsXg
1,770,DAOCPCQRG,04/28/2016 12:00:00 AM,GARLO'S PIES,90,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000911,1010 GLENDON AVE,LOS ANGELES,FA0164190,CA,90024-2908,OW0127619,"GARLO'S PIES USA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,GARLO'S PIES,INACTIVE,PR0152464,"['Bakeries', 'Australian', 'Diners']",True,34.0621806,-118.4439215,$,4.0,345,K8WADRYSOjeRd_J1z7eJRA
2,770,DAOCPCQRG,04/28/2016 12:00:00 AM,GARLO'S PIES,90,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000911,1010 GLENDON AVE,LOS ANGELES,FA0164190,CA,90024-2908,OW0127619,"GARLO'S PIES USA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,GARLO'S PIES,INACTIVE,PR0152464,"['Bakeries', 'Australian', 'Diners']",True,34.0621806,-118.4439215,$,4.0,345,K8WADRYSOjeRd_J1z7eJRA
3,1320,DAAOKV4WM,04/20/2016 12:00:00 AM,GARLO'S PIES,82,B,1,ROUTINE INSPECTION,EE0000911,1010 GLENDON AVE,LOS ANGELES,FA0164190,CA,90024-2908,OW0127619,"GARLO'S PIES USA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,GARLO'S PIES,INACTIVE,PR0152464,"['Bakeries', 'Australian', 'Diners']",True,34.0621806,-118.4439215,$,4.0,345,K8WADRYSOjeRd_J1z7eJRA
4,1320,DAAOKV4WM,04/20/2016 12:00:00 AM,GARLO'S PIES,82,B,1,ROUTINE INSPECTION,EE0000911,1010 GLENDON AVE,LOS ANGELES,FA0164190,CA,90024-2908,OW0127619,"GARLO'S PIES USA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,GARLO'S PIES,INACTIVE,PR0152464,"['Bakeries', 'Australian', 'Diners']",True,34.0621806,-118.4439215,$,4.0,345,K8WADRYSOjeRd_J1z7eJRA
5,771,DA40QKLEU,04/28/2016 12:00:00 AM,HI- HAT 5043,93,A,1,ROUTINE INSPECTION,EE0000746,5043 YORK BLVD,LOS ANGELES,FA0222084,CA,90042,OW0226999,"HI- HAT 5043, LLC",RESTAURANT (151 + ) SEATS MODERATE RISK,1640,HI- HAT 5043,ACTIVE,PR0177072,"['Bars', 'American (New)', 'Music Venues']",False,34.12147,-118.20535,$$,4.0,51,O7H_LKfRAiaYG5r2mC8v7Q
6,772,DAICP4RGC,04/28/2016 12:00:00 AM,PHILLY WEST BAR AND GRILL,95,A,1,ROUTINE INSPECTION,EE0000924,1870 WESTWOOD BLVD,LOS ANGELES,FA0068600,CA,90025,OW0028447,PHILLY WEST BAR/GRILL LTD PT,RESTAURANT (31-60) SEATS HIGH RISK,1635,PHILLY WEST BAR AND GRILL,ACTIVE,PR0046322,"['American (Traditional)', 'Dive Bars']",False,34.0487174987793,-118.435470581055,$,4.0,202,kWoNJZq1Kx-J8sJTltriFw
7,773,DAD0LYQAE,04/28/2016 12:00:00 AM,MANDARIN KITCHEN,90,A,1,ROUTINE INSPECTION,EE0000924,1822 WESTWOOD BLVD,LOS ANGELES,FA0023512,CA,90025,OW0023136,MANDARIN KITCHEN,RESTAURANT (0-30) SEATS HIGH RISK,1632,MANDARIN KITCHEN,INACTIVE,PR0045892,['Chinese'],False,34.049166,-118.436138,$$,3.5,313,Np9FlHZKgQ5Msm94ph5gyw
8,774,DAATOM4V9,04/28/2016 12:00:00 AM,THE GREYHOUND,95,A,1,ROUTINE INSPECTION,EE0000923,5570 N FIGUEROA ST,LOS ANGELES,FA0140911,CA,90042,OW0104020,THE GREYHOUND LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE GREYHOUND,ACTIVE,PR0126672,"['American (Traditional)', 'Pubs']",False,34.1086540222168,-118.193923950195,$$,4.0,482,dXy800lWaAxUbiXvQa-g9A
9,776,DAFE0TG8G,04/28/2016 12:00:00 AM,RUBIO'S FRESH MEXICAN GRILL,98,A,1,ROUTINE INSPECTION,EE0000955,6081 CENTER DR STE 216,LOS ANGELES,FA0047105,CA,90045,OW0030364,"RUBIO'S RESTAURANTS, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,RUBIO'S BAJA GRILL,INACTIVE,PR0044661,['Mexican'],True,33.9776725769043,-118.391525268555,$,4.0,73,55ppbGshGvAuBetyTCzAog
10,777,DASLSTR00,04/28/2016 12:00:00 AM,WEST WILSHIRE CAFE,97,A,1,ROUTINE INSPECTION,EE0000629,11620 WILSHIRE BLVD # 15,LOS ANGELES,FA0054918,CA,90025,OW0027752,"PARK, DOUG Q",RESTAURANT (0-30) SEATS MODERATE RISK,1631,WEST WILSHIRE CAFE,ACTIVE,PR0017938,['Medical Centers'],False,34.04978,-118.45938,blank,1.5,2,ru_uTyqqoZzr6p-itI1Eog
11,778,DAT9TCAEW,04/28/2016 12:00:00 AM,CUSTOM HOTEL,87,B,1,ROUTINE INSPECTION,EE0000733,8639 LINCOLN BLVD,LOS ANGELES,FA0159215,CA,90045,OW0124236,"RAR, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,CUSTOM HOTEL-HANGAR 39,ACTIVE,PR0147277,"['Hotels', 'American (New)']",True,33.9588149318399,-118.418763718288,$$$$,2.5,607,_sqMDf2sokmHLOSYOwsV4g
12,778,DAT9TCAEW,04/28/2016 12:00:00 AM,CUSTOM HOTEL,87,B,1,ROUTINE INSPECTION,EE0000733,8639 LINCOLN BLVD,LOS ANGELES,FA0159215,CA,90045,OW0124236,"RAR, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,CUSTOM HOTEL-HANGAR 39,ACTIVE,PR0147277,"['Hotels', 'American (New)']",True,33.9588149318399,-118.418763718288,$$$$,2.5,607,_sqMDf2sokmHLOSYOwsV4g
13,825,DA76USDSM,04/28/2016 12:00:00 AM,CUSTOM HOTEL,78,C,1,ROUTINE INSPECTION,EE0000733,8639 LINCOLN BLVD,LOS ANGELES,FA0159215,CA,90045,OW0124236,"RAR, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,CUSTOM HOTEL-DECK 33,ACTIVE,PR0147279,"['Hotels', 'American (New)']",True,33.9588149318399,-118.418763718288,$$$$,2.5,607,_sqMDf2sokmHLOSYOwsV4g
14,825,DA76USDSM,04/28/2016 12:00:00 AM,CUSTOM HOTEL,78,C,1,ROUTINE INSPECTION,EE0000733,8639 LINCOLN BLVD,LOS ANGELES,FA0159215,CA,90045,OW0124236,"RAR, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,CUSTOM HOTEL-DECK 33,ACTIVE,PR0147279,"['Hotels', 'American (New)']",True,33.9588149318399,-118.418763718288,$$$$,2.5,607,_sqMDf2sokmHLOSYOwsV4g
15,779,DA3BOPW9N,04/28/2016 12:00:00 AM,JIM'S BURGERS #10,90,A,1,ROUTINE INSPECTION,EE0000740,1901 E 1ST ST,LOS ANGELES,FA0030445,CA,90033,OW0012562,G&N LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,JIM'S BURGERS #10,ACTIVE,PR0029866,['Burgers'],False,34.0466957092285,-118.216987609863,$,3.0,95,DWAkxw-0HJV7R-HIsftzzg
16,780,DA2CVNUDM,04/28/2016 12:00:00 AM,IHOP,98,A,1,ROUTINE INSPECTION,EE0000946,3165 W 6TH ST,LOS ANGELES,FA0029907,CA,90020,OW0021551,"LEON, RICARDO TOLAVERA",RESTAURANT (61-150) SEATS HIGH RISK,1638,IHOP,ACTIVE,PR0027080,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",False,34.06394,-118.29068,$$,2.0,174,S7Qpk0-47v1wplZhP9Umvw
17,781,DAAOHM5UI,04/28/2016 12:00:00 AM,STEFANO'S #1,90,A,1,ROUTINE INSPECTION,EE0000955,6081 CENTER DR STE 215,LOS ANGELES,FA0048952,CA,90045,OW0010093,DINING CONCEPTS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,STEFANO'S #1,INACTIVE,PR0037658,"['Italian', 'Pizza']",True,33.9780349,-118.391949,$,3.0,86,ZyyFEQl3wbf9Qan0Ic6aQA
18,782,DAMWKHBAO,04/28/2016 12:00:00 AM,TAM'S JR BURGER,86,B,1,ROUTINE INSPECTION,EE0000923,5801 N FIGUEROA ST,LOS ANGELES,FA0051130,CA,90042,OW0024520,"MIN, KEE HOON",RESTAURANT (31-60) SEATS HIGH RISK,1635,TAM'S JR BURGER,ACTIVE,PR0046134,"['Burgers', 'Fast Food']",False,34.110245,-118.1917713,$,3.5,49,vVJKcbSW8kz66uE_CoM3wg
19,783,DAUCAVSEX,04/28/2016 12:00:00 AM,MANNY'S PIZZERIA & CAFE,94,A,1,ROUTINE INSPECTION,EE0000684,651 N SEPULVEDA BLVD STE #1C,LOS ANGELES,FA0066331,CA,90049,OW0018534,KASSAIE MAAYAR,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MANNY'S PIZZERIA & CAFE,ACTIVE,PR0010553,"['Pizza', 'Italian', 'Sandwiches']",False,34.0771636962891,-118.469192504883,$$,4.0,155,lXGM91VTUcJ3K7SCjob97g
20,784,DAX2XB6OY,04/28/2016 12:00:00 AM,LA MORENITA,91,A,1,ROUTINE INSPECTION,EE0000740,2620 N BROADWAY,LOS ANGELES,FA0172118,CA,90031,OW0179167,MARCO A PRADO,RESTAURANT (31-60) SEATS HIGH RISK,1635,LA MORENITA,ACTIVE,PR0164628,['Mexican'],False,34.07328,-118.2149,$,4.5,27,ZzUhGHxbs506GVy-WLb4mw
21,786,DALV5PXGR,04/28/2016 12:00:00 AM,DODGER STADIUM,99,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#745 DODGER DOG TRADITIONAL,ACTIVE,PR0031738,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
22,786,DALV5PXGR,04/28/2016 12:00:00 AM,DODGER STADIUM,99,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#745 DODGER DOG TRADITIONAL,ACTIVE,PR0031738,"['Hot Dogs', 'Beer Bar']",False,34.0738730806713,-118.240777552128,$$$,3.0,2,DudAhdMyofTO-ZU4Q4VM3g
23,786,DALV5PXGR,04/28/2016 12:00:00 AM,DODGER STADIUM,99,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#745 DODGER DOG TRADITIONAL,ACTIVE,PR0031738,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
24,786,DALV5PXGR,04/28/2016 12:00:00 AM,DODGER STADIUM,99,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#745 DODGER DOG TRADITIONAL,ACTIVE,PR0031738,['Hawaiian'],False,34.0748603501321,-118.240410424769,$$,4.0,5,_joblNyGX1-cs4ZZHYCNvw
25,786,DALV5PXGR,04/28/2016 12:00:00 AM,DODGER STADIUM,99,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#745 DODGER DOG TRADITIONAL,ACTIVE,PR0031738,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
26,786,DALV5PXGR,04/28/2016 12:00:00 AM,DODGER STADIUM,99,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#745 DODGER DOG TRADITIONAL,ACTIVE,PR0031738,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
27,800,DAJIIKXPK,04/28/2016 12:00:00 AM,DODGER STADIUM,91,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INTENTIONAL WALK,ACTIVE,PR0002345,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
28,800,DAJIIKXPK,04/28/2016 12:00:00 AM,DODGER STADIUM,91,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INTENTIONAL WALK,ACTIVE,PR0002345,"['Hot Dogs', 'Beer Bar']",False,34.0738730806713,-118.240777552128,$$$,3.0,2,DudAhdMyofTO-ZU4Q4VM3g
29,800,DAJIIKXPK,04/28/2016 12:00:00 AM,DODGER STADIUM,91,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INTENTIONAL WALK,ACTIVE,PR0002345,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
30,800,DAJIIKXPK,04/28/2016 12:00:00 AM,DODGER STADIUM,91,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INTENTIONAL WALK,ACTIVE,PR0002345,['Hawaiian'],False,34.0748603501321,-118.240410424769,$$,4.0,5,_joblNyGX1-cs4ZZHYCNvw
31,800,DAJIIKXPK,04/28/2016 12:00:00 AM,DODGER STADIUM,91,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INTENTIONAL WALK,ACTIVE,PR0002345,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
32,800,DAJIIKXPK,04/28/2016 12:00:00 AM,DODGER STADIUM,91,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INTENTIONAL WALK,ACTIVE,PR0002345,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
33,801,DASAL00W0,04/28/2016 12:00:00 AM,DODGER STADIUM,98,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#744 DO YOU WANT A FANTA,ACTIVE,PR0024119,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
34,801,DASAL00W0,04/28/2016 12:00:00 AM,DODGER STADIUM,98,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#744 DO YOU WANT A FANTA,ACTIVE,PR0024119,"['Hot Dogs', 'Beer Bar']",False,34.0738730806713,-118.240777552128,$$$,3.0,2,DudAhdMyofTO-ZU4Q4VM3g
35,801,DASAL00W0,04/28/2016 12:00:00 AM,DODGER STADIUM,98,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#744 DO YOU WANT A FANTA,ACTIVE,PR0024119,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
36,801,DASAL00W0,04/28/2016 12:00:00 AM,DODGER STADIUM,98,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#744 DO YOU WANT A FANTA,ACTIVE,PR0024119,['Hawaiian'],False,34.0748603501321,-118.240410424769,$$,4.0,5,_joblNyGX1-cs4ZZHYCNvw
37,801,DASAL00W0,04/28/2016 12:00:00 AM,DODGER STADIUM,98,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#744 DO YOU WANT A FANTA,ACTIVE,PR0024119,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
38,801,DASAL00W0,04/28/2016 12:00:00 AM,DODGER STADIUM,98,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#744 DO YOU WANT A FANTA,ACTIVE,PR0024119,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
39,810,DADPW0AWY,04/28/2016 12:00:00 AM,DODGER STADIUM,97,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#742 CHICKEN TENDERS / LA MICHELADA,ACTIVE,PR0009765,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
40,810,DADPW0AWY,04/28/2016 12:00:00 AM,DODGER STADIUM,97,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#742 CHICKEN TENDERS / LA MICHELADA,ACTIVE,PR0009765,"['Hot Dogs', 'Beer Bar']",False,34.0738730806713,-118.240777552128,$$$,3.0,2,DudAhdMyofTO-ZU4Q4VM3g
41,810,DADPW0AWY,04/28/2016 12:00:00 AM,DODGER STADIUM,97,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#742 CHICKEN TENDERS / LA MICHELADA,ACTIVE,PR0009765,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
42,810,DADPW0AWY,04/28/2016 12:00:00 AM,DODGER STADIUM,97,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#742 CHICKEN TENDERS / LA MICHELADA,ACTIVE,PR0009765,['Hawaiian'],False,34.0748603501321,-118.240410424769,$$,4.0,5,_joblNyGX1-cs4ZZHYCNvw
43,810,DADPW0AWY,04/28/2016 12:00:00 AM,DODGER STADIUM,97,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#742 CHICKEN TENDERS / LA MICHELADA,ACTIVE,PR0009765,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
44,810,DADPW0AWY,04/28/2016 12:00:00 AM,DODGER STADIUM,97,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#742 CHICKEN TENDERS / LA MICHELADA,ACTIVE,PR0009765,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
45,812,DAPSZPOJ7,04/28/2016 12:00:00 AM,DODGER STADIUM,95,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#735 BROOKLIN DODGERS PIZZA,ACTIVE,PR0018610,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
46,812,DAPSZPOJ7,04/28/2016 12:00:00 AM,DODGER STADIUM,95,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#735 BROOKLIN DODGERS PIZZA,ACTIVE,PR0018610,"['Hot Dogs', 'Beer Bar']",False,34.0738730806713,-118.240777552128,$$$,3.0,2,DudAhdMyofTO-ZU4Q4VM3g
47,812,DAPSZPOJ7,04/28/2016 12:00:00 AM,DODGER STADIUM,95,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#735 BROOKLIN DODGERS PIZZA,ACTIVE,PR0018610,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
48,812,DAPSZPOJ7,04/28/2016 12:00:00 AM,DODGER STADIUM,95,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#735 BROOKLIN DODGERS PIZZA,ACTIVE,PR0018610,['Hawaiian'],False,34.0748603501321,-118.240410424769,$$,4.0,5,_joblNyGX1-cs4ZZHYCNvw
49,812,DAPSZPOJ7,04/28/2016 12:00:00 AM,DODGER STADIUM,95,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#735 BROOKLIN DODGERS PIZZA,ACTIVE,PR0018610,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
50,812,DAPSZPOJ7,04/28/2016 12:00:00 AM,DODGER STADIUM,95,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#735 BROOKLIN DODGERS PIZZA,ACTIVE,PR0018610,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
51,816,DAARKG0O0,04/28/2016 12:00:00 AM,DODGER STADIUM,96,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#737 HITE DUGOUT BAR,ACTIVE,PR0026670,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
52,816,DAARKG0O0,04/28/2016 12:00:00 AM,DODGER STADIUM,96,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#737 HITE DUGOUT BAR,ACTIVE,PR0026670,"['Hot Dogs', 'Beer Bar']",False,34.0738730806713,-118.240777552128,$$$,3.0,2,DudAhdMyofTO-ZU4Q4VM3g
53,816,DAARKG0O0,04/28/2016 12:00:00 AM,DODGER STADIUM,96,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#737 HITE DUGOUT BAR,ACTIVE,PR0026670,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
54,816,DAARKG0O0,04/28/2016 12:00:00 AM,DODGER STADIUM,96,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#737 HITE DUGOUT BAR,ACTIVE,PR0026670,['Hawaiian'],False,34.0748603501321,-118.240410424769,$$,4.0,5,_joblNyGX1-cs4ZZHYCNvw
55,816,DAARKG0O0,04/28/2016 12:00:00 AM,DODGER STADIUM,96,A,1,ROUTINE INSPECTION,EE0000122,1000 VIN SCULLY AVE,LOS ANGELES,FA0019271,CA,90012,OW0021606,LEVY PREMIUM FOOD SERVICE LP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,#737 HITE DUGOUT BAR,ACTIVE,PR0026670,['American (Traditional)'],False,34.073855,-118.239959,$$$,4.0,148,MR5gsp_TtlmEafRLCjaDFg
