,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
10,DASR70HB1,10/5/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EVENT LEVEL PANTRY,ACTIVE,PR0034000,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
11,DASR70HB1,10/5/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EVENT LEVEL PANTRY,ACTIVE,PR0034000,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
12,DAQEL0HKA,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CATERING SUITE'S PANTRY,ACTIVE,PR0032655,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
13,DAQEL0HKA,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CATERING SUITE'S PANTRY,ACTIVE,PR0032655,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
14,DAQEL0HKA,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CATERING SUITE'S PANTRY,ACTIVE,PR0032655,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
15,DAQEL0HKA,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CATERING SUITE'S PANTRY,ACTIVE,PR0032655,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
16,DAHK7N7IX,10/5/2016 0:00,STAPLES CENTER (LEVY),94,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND 316,ACTIVE,PR0023167,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
17,DAHK7N7IX,10/5/2016 0:00,STAPLES CENTER (LEVY),94,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND 316,ACTIVE,PR0023167,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
18,DAHK7N7IX,10/5/2016 0:00,STAPLES CENTER (LEVY),94,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND 316,ACTIVE,PR0023167,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
19,DAHK7N7IX,10/5/2016 0:00,STAPLES CENTER (LEVY),94,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,STAND 316,ACTIVE,PR0023167,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
20,DAHFAF0YH,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EVENTS SUITES PANTRY,ACTIVE,PR0040160,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
21,DAHFAF0YH,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EVENTS SUITES PANTRY,ACTIVE,PR0040160,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
22,DAHFAF0YH,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EVENTS SUITES PANTRY,ACTIVE,PR0040160,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
23,DAHFAF0YH,10/5/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,EVENTS SUITES PANTRY,ACTIVE,PR0040160,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
24,DAG0PK8OW,10/5/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS LOW RISK,1630,BAR 110,ACTIVE,PR0034420,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
25,DAG0PK8OW,10/5/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS LOW RISK,1630,BAR 110,ACTIVE,PR0034420,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
26,DAG0PK8OW,10/5/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS LOW RISK,1630,BAR 110,ACTIVE,PR0034420,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
27,DAG0PK8OW,10/5/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS LOW RISK,1630,BAR 110,ACTIVE,PR0034420,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
28,DAEDN7N7K,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (61-150) SEATS LOW RISK,1636,SAN MANUEL CLUB-BAR,ACTIVE,PR0043068,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
29,DAEDN7N7K,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (61-150) SEATS LOW RISK,1636,SAN MANUEL CLUB-BAR,ACTIVE,PR0043068,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
30,DAEDN7N7K,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (61-150) SEATS LOW RISK,1636,SAN MANUEL CLUB-BAR,ACTIVE,PR0043068,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
31,DAEDN7N7K,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (61-150) SEATS LOW RISK,1636,SAN MANUEL CLUB-BAR,ACTIVE,PR0043068,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
32,DA6NHNZ3X,9/28/2016 0:00,STAPLES CENTER (LEVY),99,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITE'S DESERT PANTRY,ACTIVE,PR0039097,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
33,DA6NHNZ3X,9/28/2016 0:00,STAPLES CENTER (LEVY),99,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITE'S DESERT PANTRY,ACTIVE,PR0039097,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
34,DA6NHNZ3X,9/28/2016 0:00,STAPLES CENTER (LEVY),99,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITE'S DESERT PANTRY,ACTIVE,PR0039097,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
35,DA6NHNZ3X,9/28/2016 0:00,STAPLES CENTER (LEVY),99,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITE'S DESERT PANTRY,ACTIVE,PR0039097,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
36,DA06YUZTX,9/28/2016 0:00,STAPLES CENTER (LEVY),95,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS HIGH RISK,1632,STAND 115,ACTIVE,PR0015445,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
37,DA06YUZTX,9/28/2016 0:00,STAPLES CENTER (LEVY),95,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS HIGH RISK,1632,STAND 115,ACTIVE,PR0015445,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
38,DA06YUZTX,9/28/2016 0:00,STAPLES CENTER (LEVY),95,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS HIGH RISK,1632,STAND 115,ACTIVE,PR0015445,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
39,DA06YUZTX,9/28/2016 0:00,STAPLES CENTER (LEVY),95,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS HIGH RISK,1632,STAND 115,ACTIVE,PR0015445,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
40,DA649YV42,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITES PANTRY B LEVEL,ACTIVE,PR0031832,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
41,DA649YV42,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITES PANTRY B LEVEL,ACTIVE,PR0031832,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
42,DA649YV42,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITES PANTRY B LEVEL,ACTIVE,PR0031832,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
43,DA649YV42,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUITES PANTRY B LEVEL,ACTIVE,PR0031832,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
44,DAJJQAPHI,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LEXUS CLUB,ACTIVE,PR0042655,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
45,DAJJQAPHI,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LEXUS CLUB,ACTIVE,PR0042655,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
46,DAJJQAPHI,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LEXUS CLUB,ACTIVE,PR0042655,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
47,DAJJQAPHI,9/28/2016 0:00,STAPLES CENTER (LEVY),98,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,LEXUS CLUB,ACTIVE,PR0042655,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
48,DACPPXY03,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,DRAFT KINGS,ACTIVE,PR0174289,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
49,DACPPXY03,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,DRAFT KINGS,ACTIVE,PR0174289,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
50,DACPPXY03,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,DRAFT KINGS,ACTIVE,PR0174289,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
51,DACPPXY03,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,DRAFT KINGS,ACTIVE,PR0174289,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
52,DAFOABBRB,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SAN MANUEL CLUB-RESTAURANT,ACTIVE,PR0035686,['Lounges'],FALSE,34.043557,-118.267182,$$$,4,14,dZ3WHfI-G7cwEFxmJYubFw
53,DAFOABBRB,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SAN MANUEL CLUB-RESTAURANT,ACTIVE,PR0035686,['Buffets'],FALSE,34.04312,-118.26711,$$$,3.5,54,bca-lzs94t00fk4Wmo3TDg
54,DAFOABBRB,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SAN MANUEL CLUB-RESTAURANT,ACTIVE,PR0035686,"['Stadiums & Arenas', 'Ticket Sales']",FALSE,34.043012,-118.267359,blank,3.5,33,1WmablTS3V2Vi-aRIQok_w
55,DAFOABBRB,9/28/2016 0:00,STAPLES CENTER (LEVY),97,A,1,ROUTINE INSPECTION,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0006427,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SAN MANUEL CLUB-RESTAURANT,ACTIVE,PR0035686,['Professional Sports Teams'],FALSE,34.043034,-118.267364,blank,4.5,91,9_dUIpuCCJobbUKRJWbnng
