,index,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
132,594,DAZVX6QVS,05/03/2016 12:00:00 AM,VONS MARKET #2100,91,A,1,ROUTINE INSPECTION,EE0000727,9860 NATIONAL BLVD,LOS ANGELES,FA0053921,CA,90034,OW0038181,THE VONS COMPANIES INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,VONS DELI #2100,ACTIVE,PR0026907,['Grocery'],False,34.0309696,-118.4018804,$$,2.5,111,Rt0MSk0iZyvdW9NHdpVjTg
133,595,DAXXTSHMU,05/03/2016 12:00:00 AM,DENNY'S #1865,94,A,1,ROUTINE INSPECTION,EE0000946,400 N VERMONT AVE,LOS ANGELES,FA0044660,CA,90004,OW0009769,DENNY'S INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,DENNY'S #1865,ACTIVE,PR0003270,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",False,34.0779269771499,-118.291286085205,$,2.5,150,t9lvWJpBl03m7F88JEGQKg
134,596,DALDBGNDP,05/03/2016 12:00:00 AM,CARL'S JR,93,A,1,ROUTINE INSPECTION,EE0001048,2310 S LA CIENEGA BLVD,LOS ANGELES,FA0137270,CA,90034,OW0006186,"CARL'S JR RESTAURANTS, LLC",RESTAURANT (61-150) SEATS MODERATE RISK,1637,CARL'S JR,INACTIVE,PR0121249,"['Fast Food', 'Burgers']",False,34.0373246593216,-118.377126919723,$,3.0,44,J26BhUCBCa2sDMee4pf1wg
135,597,DAY1J0HOK,05/03/2016 12:00:00 AM,WHAT THE FISH SUSHI RESTAURANT,91,A,1,ROUTINE INSPECTION,EE0000923,2804 HYPERION AVE,LOS ANGELES,FA0164958,CA,90027,OW0128255,WHAT THE FISH INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,WHAT THE FISH SUSHI RESTAURANT,ACTIVE,PR0153254,"['Sushi Bars', 'Seafood']",False,34.1081472276243,-118.271613575263,$$,4.0,293,L5eZArm-zHbCMgx-lg2dsA
136,598,DAKVVUAKW,05/03/2016 12:00:00 AM,GOOD GIRL DINETTE,91,A,1,ROUTINE INSPECTION,EE0000923,110 N AVENUE 56,LOS ANGELES,FA0026320,CA,90042,OW0013775,GOOD GIRL FOOD INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,GOOD GIRL DINETTE,ACTIVE,PR0035472,"['Vietnamese', 'Diners']",False,34.10926993421,-118.19460996236,$$,3.5,774,rWOvQH3GIUYc_LaSaWmb7A
137,600,DAUCHBSUG,05/03/2016 12:00:00 AM,SONORITAS PRIME TACO,93,A,1,ROUTINE INSPECTION,EE0000684,2004 SAWTELLE BLVD,LOS ANGELES,FA0174156,CA,90025,OW0180858,"SONORITAS, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,SONORITAS PRIME TACO,ACTIVE,PR0167027,['Mexican'],False,34.04093,-118.44328,$$,4.0,480,9oQnnXSTo8i2TliFPktxLg
138,603,DA8OQIBNU,05/03/2016 12:00:00 AM,UN MUNDO DE SABOR,95,A,1,ROUTINE INSPECTION,EE0000740,3425 E 1ST ST # 3419,LOS ANGELES,FA0057129,CA,90063,OW0029513,"RAMIREZ-REYES, TAURINO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,UN MUNDO DE SABOR,ACTIVE,PR0037369,['Leather Goods'],False,34.03731,-118.1937,$$,3.0,2,7TcAkIH9KxH3sFZpeg-0CA
139,604,DABHFH0J0,05/03/2016 12:00:00 AM,KI KU SUSHI,95,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000828,246 N LARCHMONT BLVD,LOS ANGELES,FA0032120,CA,90004,OW0040075,YURA INTERNATIONAL INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,KI KU SUSHI,ACTIVE,PR0024497,"['Sushi Bars', 'Japanese', 'Korean']",False,34.0753143697871,-118.323578542976,$$,4.0,352,KQ8surQGsdsUpjLoVMUW-A
140,1077,DAI6Z3RCA,04/25/2016 12:00:00 AM,KI KU SUSHI,81,B,1,ROUTINE INSPECTION,EE0000828,246 N LARCHMONT BLVD,LOS ANGELES,FA0032120,CA,90004,OW0040075,YURA INTERNATIONAL INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,KI KU SUSHI,ACTIVE,PR0024497,"['Sushi Bars', 'Japanese', 'Korean']",False,34.0753143697871,-118.323578542976,$$,4.0,352,KQ8surQGsdsUpjLoVMUW-A
141,605,DABXOVSON,05/03/2016 12:00:00 AM,SUBWAY,97,A,1,ROUTINE INSPECTION,EE0000721,1400 W PICO BLVD,LOS ANGELES,FA0034744,CA,90015,OW0035149,"TCHOBANIAN,  MANOUK",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY,INACTIVE,PR0046545,"['Fast Food', 'Sandwiches']",False,34.04313,-118.27435,$,3.5,20,gnQ_mUQXh00CHOMwyrHXgA
142,643,DADOXBOBY,05/03/2016 12:00:00 AM,TACO BRAVO,97,A,1,ROUTINE INSPECTION,EE0000721,1400 W PICO BLVD,LOS ANGELES,FA0050284,CA,90015,OW0026999,"OSORIO, SAUL",RESTAURANT (0-30) SEATS HIGH RISK,1632,TACO BRAVO,ACTIVE,PR0041772,"['Fast Food', 'Sandwiches']",False,34.04313,-118.27435,$,3.5,20,gnQ_mUQXh00CHOMwyrHXgA
143,606,DAEMVJ25A,05/03/2016 12:00:00 AM,LILY'S CAKE SI & BAKERY,97,A,1,ROUTINE INSPECTION,EE0000740,3425 E 1ST ST # #101,LOS ANGELES,FA0035122,CA,90063,OW0014343,"GUTIERREZ, MARIA",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LILY'S CAKE SI & BAKERY,ACTIVE,PR0047437,['Bakeries'],False,34.03731,-118.1937,blank,5.0,1,TiOVjpbjaJdHtSzBtCfo1w
144,607,DAFSIHCO9,05/03/2016 12:00:00 AM,CAROLINA'S MAR Y SOL,94,A,1,ROUTINE INSPECTION,EE0000923,6011 N FIGUEROA ST,LOS ANGELES,FA0013299,CA,90042,OW0003414,"AVENDANO, RAFAEL",RESTAURANT (0-30) SEATS HIGH RISK,1632,CAROLINA'S MAR Y SOL,ACTIVE,PR0028569,"['American (Traditional)', 'Mexican', 'Salvadoran']",False,34.1113131,-118.1895666,$,3.0,22,izrW-NlCMKukm4C8cDjPdw
145,608,DALYESOEW,05/03/2016 12:00:00 AM,GUSHI,93,A,1,ROUTINE INSPECTION,EE0000911,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917,['Korean'],False,34.062301687413,-118.44798487715,$,4.0,978,g-B5qeJ0V9mTKrM9Ekr7BA
146,609,DABVH404K,05/03/2016 12:00:00 AM,L.A. DONUTS & CROISSANT,95,A,1,ROUTINE INSPECTION,EE0000946,102 S VERMONT AVE,LOS ANGELES,FA0159183,CA,90004-5905,OW0124206,"KONG, CINDY",RESTAURANT (0-30) SEATS MODERATE RISK,1631,L.A. DONUTS & CROISSANT,ACTIVE,PR0147246,"['Donuts', 'Sandwiches', 'Bakeries']",False,34.0725086,-118.2915451,$,4.5,4,J5XVLj0vsyooY6KAwV7aBg
147,610,DAY49G0WC,05/03/2016 12:00:00 AM,RALPHS MARKET #16,94,A,1,ROUTINE INSPECTION,EE0000854,670 S WESTERN AVE,LOS ANGELES,FA0045184,CA,90010,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (31-60) SEATS HIGH RISK,1635,RALPHS #16,ACTIVE,PR0038529,['Grocery'],False,34.060115814209,-118.308555603027,$$,2.5,152,Ckod8iQYCpltsEpjEobdrQ
148,611,DABJ0WGV8,05/03/2016 12:00:00 AM,LACHA SOMTUM,91,A,1,ROUTINE INSPECTION,EE0000857,5169 HOLLYWOOD BLVD,LOS ANGELES,FA0037408,CA,90027,OW0006894,"CHAIRUNGROJSAKUL, NATTAWALEE",RESTAURANT (31-60) SEATS HIGH RISK,1635,LACHA SOMTUM,ACTIVE,PR0043058,['Thai'],False,34.1018749,-118.3028793,$$,4.0,215,pNrXSxVM2bGnUoEw_7ORhQ
149,612,DA1JPYKO7,05/03/2016 12:00:00 AM,MOON JUICE,96,A,1,ROUTINE INSPECTION,EE0000923,2839 W SUNSET BLVD,LOS ANGELES,FA0137871,CA,90026,OW0101204,"MOON JUICE, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MOON JUICE,ACTIVE,PR0122063,"['Juice Bars & Smoothies', 'Coffee & Tea', 'Health Markets']",False,34.08259,-118.27228,$$,4.0,107,NZpX4f4rHMmyWZTpb-XJ1Q
